报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.04,0.08,0.07,0.09,0.06,0.04,0.06,-0.76,0,0.04,0.06,0.08,0.16,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.62,1.62,1.58,1.55,2.72,2.56,2.47,2.29,4.2,4.5,4.15,3.75,5.81,1.2,1.12,1.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.07,0.24,0.56,0.63,0.7,-0.17,0.21,0.73,-1.35,0.52,0.42,0.33,0.55,0.63,--,--,
主营业务收入(万元),234903,242030,215084,209217,204956,226520,234201,282892,387287,310632,258893,330413,305911,242707,250030,207383,145878,92547,80416,50921,52184,53831,50375,35515,
主营业务利润(万元),49196,49219,46224,50339,43987,43519,42469,31220,42285,44480,41263,44919,47001,34235,26210,25940,27637,27741,23989,17929,17594,19173,17079,10568,
营业利润(万元),17062,18320,12012,20576,14482,10341,13855,-138212,1662,8546,14901,17730,21566,10107,3011,7598,15945,17582,15706,14452,13530,11850,8314,5887,
投资收益(万元),2996,544,102,2192,2902,179,45,-159,720,153,885,8810,3622,2527,-624,-139,-106,317,361,-4,0,--,0,0,
营业外收支净额(万元),-105,1,-114,1164,979,765,-1013,-1110,36,1437,843,1182,-183,-1257,64,-3,14,-2,-7,-141,275,-184,0,0,
利润总额(万元),16957,18321,11898,21740,15460,11106,12842,-139323,1698,9983,15744,18912,21383,11413,2473,7472,15852,17896,16061,14307,13805,11696,8116,5738,
净利润(万元),7008,13599,12099,15288,11125,7892,10691,-136148,871,6251,10502,14731,15822,8932,1760,5249,10207,13490,12623,11969,11496,7172,4988,3721,
净利润(扣除非经常性损益后)(万元),5691,12721,11547,12071,6796,7128,9013,-135147,264,5119,8450,8797,14067,9543,1531,6530,10314,13482,12630,11969,11082,--,--,--,
经营活动产生的现金流量净额(万元),14676,13798,39496,27628,48084,21973,41117,3948,12791,42608,100469,113004,67309,-16816,19847,66896,-53410,16094,13098,10193,10040,7115,--,--,
现金及现金等价物净增加额(万元),23116,-53858,24853,36495,-11604,12470,-27366,7315,-2288,7600,-47815,-4224,11602,20316,-71241,88185,-42338,61964,-6230,-57792,73877,4275,--,--,
总资产(万元),501370,487457,472175,450261,424279,387732,384835,433006,587144,551091,572058,659048,578849,444767,365250,467581,350432,269388,143937,132018,123761,40800,33364,20148,
流动资产(万元),233222,208539,220563,188980,191613,148387,129344,145804,148419,106073,107137,275833,385396,240513,157293,265802,182826,--,0,--,0,29094,20438,17091,
总负债(万元),257112,243356,240366,229891,219561,195684,192650,251026,254818,215340,242014,337009,290590,181018,114702,235159,176548,122505,12649,14935,17085,27199,22976,10005,
流动负债(万元),226941,233390,240429,160244,144619,184939,189936,239243,202790,167290,176014,271009,289018,181018,114702,235159,98882,--,0,--,0,27199,22976,10005,
股东权益不含少数股东权益(万元),217968,219169,207148,195385,180096,168971,162818,152157,288882,288588,282040,275681,261903,246947,238438,220924,166211,140475,127982,117083,106676,13601,10388,10143,
净资产收益率加权(%),3.21,6.38,6.01,8.14,6.37,4.77,6.79,-61.74,0.3,2.1,3.5,5.23,6.21,3.68,0.75,3.11,6.75,10.01,10.23,0,0,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
