报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.18,0.08,0.14,0.17,0.57,0.23,0.11,0.06,0.08,0.22,0.31,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,2.86,--,2.48,2.58,--,--,0,0,0,--,0,--,--,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.95,-0.32,--,--,0,0,0,--,0,--,--,0,
主营业务收入(万元),510218,685114,439300,234563,383850,195919,131603,104802,109809,149580,151179,78982,174438,29346,13864,21390,24101,20916,33817,15393,
主营业务利润(万元),66761,28587,63000,69884,199702,79251,33842,18544,26129,58216,81286,37803,131325,8809,-1419,-1611,2504,120,10560,8594,
营业利润(万元),66761,28587,63000,69884,199702,79251,33842,18544,26129,58216,81286,37803,131325,8809,-1419,-1611,2504,120,10560,8594,
投资收益(万元),106357,149862,101900,42228,65309,28054,11344,8359,-1447,15237,6540,18205,44912,262,3172,2518,2397,2294,8,107,
营业外收支净额(万元),-183,79,-229,881,696,565,887,624,1133,788,3072,-1386,-113,-236,-607,-574,-582,-949,-650,0,
利润总额(万元),66578,28666,62770,70765,200398,79817,34729,19168,27262,59004,84358,36417,131212,15859,2514,333,4319,1466,9918,9153,
净利润(万元),51018,22176,40890,46769,143883,58629,25858,14180,19306,43852,61865,27677,83467,13579,2514,162,2638,388,8569,6067,
净利润(扣除非经常性损益后)(万元),48750,21144,40662,46404,143518,58208,25304,13830,18571,43292,--,--,0,0,0,--,0,--,--,0,
经营活动产生的现金流量净额(万元),395825,-378540,-59203,-91327,362136,225267,-243742,-245221,-467491,-77806,601093,-222924,557020,187903,0,--,60176,-186278,--,0,
现金及现金等价物净增加额(万元),328220,-156825,-29560,-1011582,1357150,531217,-49920,-84031,-707916,262992,551124,-232094,562735,187850,0,--,67262,-196930,--,0,
总资产(万元),5569578,5724461,5165085,4805768,4818065,2749740,1650015,1279761,1310138,1763450,1489358,789879,1108733,501451,358552,591200,678667,340653,530674,155892,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,426348,280901,557299,641467,292494,480080,142741,
总负债(万元),4248004,4424775,3838725,3502777,3495939,1961850,917426,641666,680460,1110113,1145197,547118,885635,333197,182335,437653,573181,237623,426102,128779,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,0,0,333197,182335,437653,572923,237502,417605,115960,
股东权益不含少数股东权益(万元),1265448,1244328,1250188,1227808,1258676,733835,689887,603776,595520,618418,309292,241838,221310,168253,176217,153547,105487,103030,104572,27113,
净资产收益率加权(%),4.08,1.78,3.31,3.78,17.93,8.25,4.19,2.37,3.21,13.14,--,--,0,0,0,--,0,--,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
