报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),-0.08,-1.74,0.16,0.34,1.42,1.74,1.68,1.52,1.24,0.87,0.47,
每股净资产(元),--,--,--,--,--,7.85,6.45,5.08,3.55,2.31,1.44,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.29,1.03,1.78,1.07,0.6,0.31,
主营业务收入(万元),62105,55342,54809,46647,35444,28403,24771,19690,16441,11581,10602,
主营业务利润(万元),12900,9876,13175,13724,10338,8633,7745,6963,6071,4166,2926,
营业利润(万元),-2925,-64097,5961,5735,5524,5446,5129,4624,4021,2371,1171,
投资收益(万元),1261,1129,574,287,376,--,--,--,--,--,9,
营业外收支净额(万元),-1,18,-11,552,564,329,531,355,438,323,385,
利润总额(万元),-2926,-64079,5951,6288,6088,5774,5660,4979,4459,2694,1556,
净利润(万元),-2960,-63895,5904,6142,5722,5371,5190,4696,3814,2679,1461,
净利润(扣除非经常性损益后)(万元),-3819,-64831,5440,5911,5351,5369,5162,4658,3813,2676,1434,
经营活动产生的现金流量净额(万元),574,2255,10441,3897,-211,887,3176,5488,3300,1835,948,
现金及现金等价物净增加额(万元),3757,-2241,-12066,-4818,22383,-454,1626,481,3221,37,777,
总资产(万元),122406,124050,181812,175713,144175,34662,30736,26908,14716,9562,6119,
流动资产(万元),98597,97600,88150,83188,64029,27304,23250,20055,12743,9184,5904,
总负债(万元),40391,39350,31929,29896,14529,10497,10863,11271,3775,2435,1671,
流动负债(万元),40363,39338,31538,29435,14033,10387,10763,11211,3715,2410,1671,
股东权益不含少数股东权益(万元),81117,84700,149883,145818,129646,24165,19872,15638,10941,7127,4449,
净资产收益率加权(%),-3.58,-54.18,4,4.47,10.02,24.7,29.63,35.34,42.21,46.28,39.24,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
