报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),0.07,0.14,0.13,--,0.05,0.06,0.06,0.15,0.16,0.05,0.11,0.67,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.44,2.99,2.89,2.84,5.47,3.64,3.16,5.61,5.34,5,4.83,1.89,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,0.6,0.51,0.41,0.38,0.76,0.28,0.32,0.3,1.11,0.41,0.1,-0.3,--,--,--,
主营业务收入(万元),165649,170926,163489,--,123581,124787,105507,109812,114796,108047,108740,115109,89221,61290,43238,37154,28412,23259,18071,15958,11944,8389,
主营业务利润(万元),31959,36607,31616,--,24863,25907,23223,31319,34438,21432,30314,34314,26445,21639,15391,12368,8762,7648,4963,4136,4225,3174,
营业利润(万元),6049,11654,10337,--,2230,4020,1858,6860,10402,1116,6812,18777,14659,9850,5497,4117,2706,3173,2508,2055,1777,875,
投资收益(万元),1717,542,477,--,436,2967,458,635,420,1300,193,1787,-37,224,-112,292,13,-27,0,--,--,--,
营业外收支净额(万元),76,302,89,--,1395,675,2264,5115,-508,2462,456,127,43,-55,-170,-24,-58,-11,0,-12,-24,-50,
利润总额(万元),6125,11956,10426,--,3625,4696,4122,11975,9894,3578,7268,18903,14674,10020,5215,4404,2661,3135,2504,2043,1753,825,
净利润(万元),6500,10601,9485,--,3567,4398,4292,10174,8249,2604,5585,15818,12029,8947,4365,3815,2664,2593,2123,1733,1485,694,
净利润(扣除非经常性损益后)(万元),5709,9639,8299,--,2381,2027,2368,5665,8692,-1024,5305,14031,11696,8721,4513,3483,2730,2621,2123,1733,--,--,
经营活动产生的现金流量净额(万元),16093,42344,10168,--,23669,16775,24011,40937,26823,21280,19803,19855,6622,7564,3488,13073,4880,1134,-2098,329,--,--,
现金及现金等价物净增加额(万元),54402,21096,11373,--,871,25791,-12190,11255,18472,14799,-27466,46861,7414,-3598,-5350,13698,-8601,13977,-160,230,--,--,
总资产(万元),575163,438507,407912,368518,358228,347228,311477,324678,311847,276551,271070,259644,190776,157516,144127,142784,107231,91855,38673,29765,23231,17246,
流动资产(万元),366786,280343,257535,209703,190452,184041,145658,156707,153340,126243,130699,159476,98024,76836,69081,63952,0,0,0,11639,11528,8320,
总负债(万元),264347,214928,197169,167234,162320,152572,144274,157535,154064,123581,119848,114108,103345,82339,77300,79501,48097,34327,25886,19102,15729,11228,
流动负债(万元),197106,176939,158320,127401,122797,112787,84800,151862,134066,117254,105171,103568,84419,74274,71802,71571,0,0,0,12688,10550,8005,
股东权益不含少数股东权益(万元),310783,224847,212111,202643,196346,194256,166368,165467,155976,150775,148171,142556,85795,74584,66227,63027,59009,56997,12787,10664,7502,6018,
净资产收益率加权(%),2.3,4.85,4.59,--,1.83,2.38,2.59,6.32,5.33,1.74,3.84,16.85,14.92,12.71,6.75,6.26,4.56,5.63,18.11,20.71,21.97,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
