报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.18,0.03,0.01,0.05,0.01,0.05,0.07,0.03,0.27,0.36,0.11,0.13,0.44,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,2.31,4.18,4.01,3.75,6.29,4.31,3.76,3.64,3.66,3.59,5.9,5.22,5.19,4.05,3.88,4.91,3.84,3.6,1.75,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.36,0.86,0.67,0.62,1.82,0.89,0.87,0.35,0.45,0.76,0.57,1.22,0.84,0.14,--,--,--,--,--,
主营业务收入(万元),285296,230206,244628,202008,173665,164825,216863,168198,179568,137082,124595,128000,142570,170047,240823,227104,250055,196911,151892,127268,60611,35850,15582,9566,9920,7227,2421,
主营业务利润(万元),100501,80115,83829,63074,70488,64424,74084,53722,58609,38338,58964,57952,62621,53852,61348,60216,58608,47133,38525,35767,23383,18637,6011,3250,2147,541,959,
营业利润(万元),62267,26838,19471,19501,486,8582,21057,-2145,15954,31525,19586,4561,19916,8895,11507,4666,10744,9648,12203,11669,9207,8011,6053,3250,2147,541,959,
投资收益(万元),30310,16084,11518,39962,7905,8403,11277,11564,13713,41965,20438,4009,8406,-3452,-268,-1289,168,9919,401,441,92,27,253,72,0,0,58,
营业外收支净额(万元),-689,-2982,175,6578,12940,14549,8073,16947,18386,2114,1179,9202,9939,2874,442,624,722,101,32,277,86,--,0,0,0,0,--,
利润总额(万元),61578,23856,19646,26080,13425,23131,29129,14802,34341,33639,20765,13763,29855,10229,12409,4570,12323,19743,12684,12566,9395,8117,6476,3384,2167,1441,1053,
净利润(万元),31017,4277,1389,8846,2056,8438,11129,4783,20682,27695,8519,5307,17067,5002,1890,1058,6804,14881,8748,8922,6969,6532,5506,2897,1791,1346,898,
净利润(扣除非经常性损益后)(万元),7613,-13347,-7045,-16493,-6808,-578,-753,-7766,1725,-2604,-2383,-1545,1321,-381,-3111,70,3210,7606,7511,8466,6873,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),92807,124742,77177,52794,116263,72241,19020,28461,-27287,66328,51651,27883,70596,34627,33552,13700,17376,13963,10602,22487,10826,1800,--,--,--,--,--,
现金及现金等价物净增加额(万元),42034,3756,64461,1440,13412,-42863,-4754,-28259,-138250,101859,59108,44863,62716,20630,1917,3595,-3946,3900,129,7942,6161,1414,--,--,--,--,--,
总资产(万元),1960059,1899969,1884343,1724919,1613148,1380516,1222339,1061664,946894,911276,701100,615461,530322,421989,441955,409728,350295,329390,272039,224660,140074,123385,86735,33462,24246,13849,9014,
流动资产(万元),410037,384907,362257,281025,303559,255195,305454,259661,297782,408373,292083,219427,168219,122736,123265,108546,98014,--,0,63344,0,30524,11065,5704,4185,7635,4403,
总负债(万元),1273086,1240935,1243447,1100088,1004673,764895,613058,629616,534779,533492,354301,274595,297906,223482,257426,233659,181956,194983,152582,--,76116,64465,45482,21298,14748,9658,5933,
流动负债(万元),740294,743504,705431,619206,710707,563058,468008,521489,456498,462137,277454,219028,249272,162129,220534,212424,161783,--,0,87671,0,27725,26371,6935,2105,4131,1937,
股东权益不含少数股东权益(万元),519508,492757,480993,484427,481119,488957,486766,318971,321590,307874,288499,284205,167017,145841,140954,141790,139132,109069,96518,95960,52011,49804,33594,12163,9499,4191,3081,
净资产收益率加权(%),6.11,0.89,0.29,1.83,0.42,1.73,2.35,1.5,6.53,9.27,2.97,2.36,10.83,3.49,0.97,0.76,5.29,14.64,9.13,13.45,0,15.97,--,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
