报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.19,0.31,0.39,0.49,0.88,0.81,0.49,0.59,--,
每股净资产(元),--,--,--,--,--,4.44,3.62,3.13,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.53,0.83,0.85,--,
主营业务收入(万元),115583,92643,73979,58502,47952,38350,26394,19040,13131,
主营业务利润(万元),27309,25362,23052,22727,19746,14569,9123,9070,20716,
营业利润(万元),7370,11393,13870,15353,10442,8416,5102,6043,4094,
投资收益(万元),620,3119,3474,1475,228,--,1,1,1,
营业外收支净额(万元),-468,-119,408,780,1058,664,369,356,264,
利润总额(万元),6902,11275,14278,16134,11501,9081,5470,6399,4358,
净利润(万元),6840,11194,14227,15851,11438,9088,5475,6399,4358,
净利润(扣除非经常性损益后)(万元),3798,6754,9160,13561,10112,8424,5110,6385,5964,
经营活动产生的现金流量净额(万元),35915,23179,20734,23339,20943,17031,9303,9456,9301,
现金及现金等价物净增加额(万元),48314,-70600,81836,16168,-5335,8886,6427,3157,4158,
总资产(万元),501292,410940,409155,321459,168273,106114,79780,55971,29522,
流动资产(万元),182016,137200,195097,156972,53136,33186,20909,12548,7759,
总负债(万元),241079,147686,145682,92212,64480,56309,39055,20841,11373,
流动负债(万元),40423,32687,30816,36177,27691,11984,5795,5437,5139,
股东权益不含少数股东权益(万元),259948,263052,262474,228298,103126,49568,40480,35005,18149,
净资产收益率加权(%),2.58,4.19,6.02,10.71,14.93,20.08,14.51,22.78,68.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
