报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,
基本每股收益(元),0.95,0.91,0.27,0.11,-0.16,0.05,0.11,0.01,0.26,0.11,0.66,0.17,-0.99,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.14,1.44,1.33,0.6,-0.01,1.4,1.55,1.51,1.77,1.68,1.64,2.78,2.57,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.32,0.43,1.27,0.42,0.12,0.12,0.14,-0.22,0.27,0.26,0.15,0.66,0.32,--,--,--,
主营业务收入(万元),181046,193957,274796,223796,197457,199645,201716,186490,203381,63608,72412,59540,55604,57179,39360,45566,49081,44142,42686,44565,36553,30327,26652,24188,
主营业务利润(万元),83483,87540,56391,35532,19340,38136,33708,16065,42009,13273,17027,13053,1914,6549,5330,4291,9552,12632,14588,15256,12439,8665,8625,8140,
营业利润(万元),82504,80640,29280,9672,-11358,19456,22045,1750,31373,3475,9830,3515,-32570,-5405,-687,-6282,203,5346,6780,7818,5784,4867,4449,4288,
投资收益(万元),3724,786,-295,72,-1,8,6039,2457,291,343,51,3669,79,366,227,-978,55,-185,-111,-160,-55,0,0,0,
营业外收支净额(万元),-228,173,214,6153,598,1104,1893,2223,13572,2180,12560,4795,--,-1462,117,-1975,-131,-26,-67,1,-16,0,0,0,
利润总额(万元),82276,80813,29493,15825,-10760,20560,23938,3973,44946,5656,22389,8309,-32473,-4760,1864,-8937,393,5135,6602,7659,5713,4877,4458,4201,
净利润(万元),72868,69566,20367,8454,-11372,3294,6846,851,16265,3393,21019,5358,-31591,-4942,854,-7821,746,3278,5121,5850,4068,3267,2987,2815,
净利润(扣除非经常性损益后)(万元),67798,67204,16846,3346,-11320,2541,988,-2330,9725,1631,8540,-724,-31687,-3967,726,-6328,834,3296,5181,6088,4144,--,--,--,
经营活动产生的现金流量净额(万元),89864,69378,62073,53901,31200,56113,35781,27138,19667,13842,40697,13488,3810,3933,4593,-7103,8609,8262,4926,11772,5691,--,--,--,
现金及现金等价物净增加额(万元),20176,31342,-9297,7935,-36501,3833,18953,-14045,-20204,10519,-6920,13802,-5883,6711,1233,-2275,797,870,-71,-10964,13347,--,--,--,
总资产(万元),485314,417182,610628,540985,545149,470726,481765,489481,494292,132077,97402,98677,87015,111963,110020,109343,106974,88690,81998,71691,70689,34468,31400,27939,
流动资产(万元),125480,154454,92066,86322,68073,101799,104752,95236,102673,34534,24607,37211,25462,34468,29713,28434,30547,--,0,0,28918,8957,10141,8482,
总负债(万元),64120,68456,252763,208546,218538,130530,138151,155372,159707,79774,48595,73906,82251,62411,54896,56326,44470,29733,26458,19218,22019,15609,16409,14648,
流动负债(万元),62422,67748,245272,200826,174928,88814,129880,139068,129713,58733,36124,56703,60800,37405,33889,32817,37970,--,0,0,20705,15223,14742,14038,
股东权益不含少数股东权益(万元),420913,348264,292058,271636,263182,204466,201171,194325,193495,45887,42442,19242,-314,44579,49552,48303,56440,53774,52287,49322,45601,18859,14991,13291,
净资产收益率加权(%),18.95,21.8,7.23,3.16,-4.21,1.62,3.46,0.44,8.97,7.68,69.4,226.52,--,-10.49,1.75,-14.88,1.29,6.07,9.86,12.06,0,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
