报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.61,0.43,0.35,0.3,0.57,0.45,0.3,0.31,0.3,0.42,0.15,0.15,0.21,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.95,7,3.54,3.47,3.42,3.31,3.22,3.13,1.9,1.61,0.25,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.44,0.98,0.57,0.67,0.49,0.47,0.24,0.27,0,0.49,0.72,
主营业务收入(万元),538099,437775,354417,309121,161767,144848,118767,104150,99318,84328,20342,19019,18267,17050,15255,13390,12794,11706,10903,
主营业务利润(万元),131682,105200,79155,71527,47881,46895,36871,37028,34570,30140,6084,6016,6530,6362,5723,5418,5409,5249,5045,
营业利润(万元),72898,53933,45598,29579,20838,17794,11153,11205,11302,10730,2990,3016,4567,4272,4324,3793,3860,3805,3715,
投资收益(万元),950,473,2247,2563,3949,1613,1439,1101,250,212,-0,8,446,62,85,83,0,0,0,
营业外收支净额(万元),-250,175,74,8910,2759,785,645,564,546,316,-12,-35,-125,0,-330,-48,-44,0,-26,
利润总额(万元),72649,54108,45672,38488,23598,18579,11798,11768,11848,11046,2978,2981,4442,4310,4079,3828,3816,3783,3689,
净利润(万元),48874,33601,27397,23237,18954,14832,9957,10069,9871,9329,2098,2070,2937,2882,2729,2550,2547,2533,2454,
净利润(扣除非经常性损益后)(万元),46356,32489,24225,18793,17173,13132,8312,8835,9560,2746,2109,2089,3006,2843,2881,2495,0,0,0,
经营活动产生的现金流量净额(万元),120154,112216,77497,72331,50372,54171,44736,39665,47382,21636,7989,9430,6910,6535,3317,3761,5506,0,0,
现金及现金等价物净增加额(万元),104740,-23283,49840,35844,6636,8305,2580,-739,-4906,13761,715,-34,-5369,-2133,-8347,17802,1313,0,0,
总资产(万元),1182941,998638,844489,774881,549769,496861,463219,430335,397722,394707,70256,70030,64282,65094,61654,54044,28799,25836,24091,
流动资产(万元),358993,255939,234296,196291,98718,62973,50155,38513,35357,36212,9443,9553,15185,15995,17226,22764,3937,2620,4694,
总负债(万元),665798,612680,488816,436129,340855,305698,283258,258298,230354,237201,17295,18558,15058,17445,16505,10224,11740,9229,8159,
流动负债(万元),454976,435789,354802,292469,135785,106590,82915,63648,74598,70050,6962,11020,9472,10789,14283,7802,2119,1493,1641,
股东权益不含少数股东权益(万元),475023,352896,321259,308178,203231,185472,174572,167553,163358,153911,49502,48525,47925,46382,45149,43820,17059,16607,15932,
净资产收益率加权(%),12.98,9.96,8.74,8.28,9.76,8.27,5.83,6.16,6.27,7.66,4.3,4.31,6.26,6.3,6.17,7.95,15.32,16.07,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
