报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.15,0.19,0.2,0.13,0.12,0.17,0.08,0.2,--,
每股净资产(元),--,--,--,--,2.07,2.01,1.88,1.8,1.62,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.19,0.22,0.16,0.18,0.44,
主营业务收入(万元),116473,127230,128087,100801,99139,101394,88204,98040,107943,
主营业务利润(万元),24412,28728,30701,25092,26676,28517,21549,30610,37569,
营业利润(万元),7127,9644,10926,4521,4962,7744,2690,10793,5689,
投资收益(万元),475,121,--,--,-107,-493,--,--,-153,
营业外收支净额(万元),1912,2274,1240,2405,2005,1655,1431,-172,1060,
利润总额(万元),9040,11918,12166,6926,6967,9399,4122,10621,6749,
净利润(万元),7672,10151,10292,6328,5842,8157,3588,9175,4166,
净利润(扣除非经常性损益后)(万元),5071,8584,8593,4666,3408,6264,2278,8163,14056,
经营活动产生的现金流量净额(万元),21816,35945,24376,18271,9129,10550,7597,8493,19462,
现金及现金等价物净增加额(万元),3609,5899,1549,3868,-1734,2254,882,-12045,12367,
总资产(万元),219538,212815,212491,191617,182480,207774,208685,198635,202589,
流动资产(万元),146966,131616,124072,108155,98659,116689,108089,99270,126199,
总负债(万元),91084,88967,95783,83336,85023,113434,120465,114103,131330,
流动负债(万元),80220,79325,86209,73816,74509,103585,94365,88734,122707,
股东权益不含少数股东权益(万元),128454,123848,116421,108079,97333,94279,88177,84463,71144,
净资产收益率加权(%),6.11,8.49,9.2,6.33,6.14,8.99,4.16,11.79,7.34,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
