报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.9,0.7,1.11,1.21,2.21,1.11,0.47,0.43,0.58,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,14.17,14.13,--,12.5,6.89,5.58,5.2,5.84,--,--,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,8.1,-2,-1.09,-6.03,--,--,--,--,--,--,--,--,--,--,
主营业务收入(万元),2994931,2271882,2380413,2576465,3759663,1788160,900893,779887,744518,875495,1234862,1243135,1422790,436476,93864,190053,122021,153130,421058,
主营业务利润(万元),1145936,928824,1345919,1406897,2172986,917962,372650,310522,340585,508893,781284,808626,1024135,176824,-65117,16033,-18421,-38649,40136,
营业利润(万元),1145936,928824,1345919,1406897,2172986,917962,372650,310522,340585,508893,781284,808626,1024135,176824,-65117,16033,-18421,-38649,40136,
投资收益(万元),731101,707896,690667,820170,912110,326577,226771,215402,121174,69167,350395,695321,342989,31266,19288,17251,22622,38372,6483,
营业外收支净额(万元),-1474,-1990,20212,70455,32125,29698,19975,24364,26199,11913,55404,1542,-23820,-42840,3478,14421,912,3124,1548,
利润总额(万元),1144462,926834,1366131,1477352,2205112,947660,392625,334887,366784,520805,836687,810168,1049896,156012,3630,8146,5113,2847,48166,
净利润(万元),863704,670812,988154,984142,1570029,675791,287897,248997,270880,403124,630152,620186,737758,136245,1109,5160,5113,1907,35548,
净利润(扣除非经常性损益后)(万元),816329,580721,919119,823520,1546889,653657,272953,230347,--,--,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),3639611,7357165,-6379425,-5881590,2815944,4941538,-1220377,-628286,-2834117,-797118,3349651,-2347657,5032059,1931637,17232,--,--,--,--,
现金及现金等价物净增加额(万元),2594425,751746,-3301832,-4921177,5810942,7563899,167739,-765756,-2674666,-1171717,3604017,-2621119,5130257,1683214,127414,--,--,--,--,
总资产(万元),55931428,43672908,43164819,41174904,45434239,31930245,15535741,10608039,9173009,10726010,11045099,7393226,11158852,3917210,2097637,2060706,3244494,3617219,4987930,
流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3559190,1875418,1823902,2756168,3128735,4706816,
总负债(万元),41322046,30305569,29795296,30099732,35270567,27200379,12035526,7352777,6350464,8051267,8715874,5695535,8811380,3503216,1820140,1826677,2820560,3196272,4568895,
流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,3148071,1614412,1610386,2820560,3196142,4568765,
股东权益不含少数股东权益(万元),13750149,12345006,12312798,9996442,9532441,4204047,3406517,3172270,2743954,2598542,2318692,1688158,2341388,409363,273118,230366,423934,420946,419035,
净资产收益率加权(%),6.75,5.42,9.05,10.64,23.65,18.04,8.69,8.41,10.1,--,--,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
