报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),-0.94,-1.8,0.07,0.39,0.2,0.32,0.44,0.39,0.5,0.51,0.06,0.05,0.16,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.76,3.37,0.36,0.36,0.31,0.06,-0.1,-0.11,-0.22,0.03,-0.15,-0.29,0.07,0.53,1.62,1.61,1.74,1.79,1.59,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.15,1.11,-0.19,-0.01,0,-0.31,0.01,0.03,-0.1,0.28,0.43,-0.03,-0.05,0.21,--,--,--,--,--,
主营业务收入(万元),147412,451779,488905,443599,543357,701819,554385,182239,218254,302410,6737,13142,10826,11422,8552,12277,7385,5294,9257,14173,16712,24813,32034,35500,36837,41339,47377,
主营业务利润(万元),-79085,32995,53076,63305,72163,78823,152548,64761,77959,78399,6587,1559,1536,1612,1428,1909,814,494,-524,1060,1541,2299,-1840,-2527,-992,1668,3277,
营业利润(万元),-259431,-458785,24191,61544,24480,40725,78455,37468,54246,55168,-130,754,-495,-699,-1273,-198,-2722,-2259,-4213,-5840,-5689,-12436,-1661,-2282,-961,2086,3464,
投资收益(万元),13617,9,576,59137,19,179,7205,3543,1718,937,817,1345,1051,1848,1552,1752,329,623,4180,1424,473,-155,1069,342,1566,1090,28,
营业外收支净额(万元),691,1139,1280,1880,5027,9727,-28033,6473,2482,1744,2572,-79,--,1329,-20,-90,-460,-2011,-169,-37,99,0,0,0,0,0,0,
利润总额(万元),-258740,-457646,25471,63425,29507,50452,50422,43941,56728,56912,2441,675,3202,2478,261,1469,-2853,-3588,-191,-4451,-5100,-12661,120,-1941,570,3556,3212,
净利润(万元),-258714,-496638,20498,39567,15196,24972,31072,27606,34673,34938,814,650,1963,2185,155,1332,-2884,-3295,1043,-4451,-5100,-12661,120,-1941,579,3130,2730,
净利润(扣除非经常性损益后)(万元),-310284,-500418,-33098,-5517,11628,6869,43085,21324,32628,33229,-1115,707,46,79,60,1272,-2400,-1653,-54,-4453,-5117,--,--,--,--,--,0,
经营活动产生的现金流量净额(万元),-52756,-108256,43955,-17369,198834,145705,5706,49752,80747,75899,-2757,-148,15,-3768,114,317,-1237,3393,5215,-362,-654,2554,--,--,--,--,--,
现金及现金等价物净增加额(万元),-227428,-169768,-222011,409698,-35414,100861,-36503,28221,-54314,41229,5460,-304,-333,700,72,-802,327,-4444,5175,-1816,-53,-327,--,--,--,--,--,
总资产(万元),1462368,1908988,2101843,1894358,897267,1043648,962648,578991,455209,471423,8566,17439,17922,18583,17459,17763,19779,20073,29309,37706,41502,45895,59653,59231,57218,49098,41651,
流动资产(万元),380887,655046,931022,1420950,586783,748821,649045,255743,174118,205450,8566,9548,10856,11915,9370,11116,13376,13755,0,0,0,30490,42890,42838,41697,34852,28358,
总负债(万元),967983,1155054,818137,585402,594902,644352,596498,253471,122762,154252,3360,13037,14174,17796,18673,19157,22505,19751,31198,--,40595,39397,39927,39625,36528,29364,24130,
流动负债(万元),781020,940323,714867,571333,572429,594323,528673,210207,114189,138751,3360,11729,12865,15933,18673,19157,19311,19751,0,0,0,37897,37710,35482,32458,27674,21155,
股东权益不含少数股东权益(万元),487703,746696,1270456,1295288,291065,280117,245051,254879,263693,250037,5205,4390,3740,777,-1235,-1394,-2726,322,-1889,-3491,907,6498,19727,19606,20690,19734,17521,
净资产收益率加权(%),-41.91,-49.47,1.57,7.26,5.39,9.44,13.29,11.03,13.59,15.11,16.96,15.98,71.15,0,0,0,0,-1021.85,0,0,0,-98.69,--,0,0,--,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
