报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.74,0.5,0.59,0.44,0.48,0.36,0.6,0.47,0.39,0.39,0.5,0.5,0.45,0.68,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,--,5.28,3.28,4.29,5.29,4.89,--,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,--,0.16,0.39,0.83,0.7,0.42,0.6,0.48,0.39,
主营业务收入(万元),347661,269323,236204,198756,173626,131928,116253,101980,74493,55043,44915,32601,25107,15905,12456,10009,7762,
主营业务利润(万元),122799,89797,78552,63697,62987,47661,41478,33414,23304,16456,20374,13561,9896,8510,7139,5771,4270,
营业利润(万元),69247,46105,49795,38455,36821,26778,21847,15798,13394,9129,11074,7381,4621,5503,4808,3916,2871,
投资收益(万元),-326,-254,2835,7428,595,-91,358,282,--,1500,--,--,--,--,1,0,0,
营业外收支净额(万元),-593,-380,5690,-11,2181,2179,1970,209,689,515,438,-134,169,--,3,0,0,
利润总额(万元),68654,45725,55485,38444,39002,28957,23817,16007,14083,9644,11512,7247,4790,5929,4812,3934,2855,
净利润(万元),58849,40169,47858,34127,35913,26338,21281,15078,12240,8011,9584,6145,4222,5570,4446,3642,2641,
净利润(扣除非经常性损益后)(万元),52709,37395,37238,24648,34059,24497,19612,14900,11741,6091,9188,6275,4073,5177,4281,3555,2627,
经营活动产生的现金流量净额(万元),81270,66272,59711,47167,43556,35482,23428,28307,21080,3486,7653,10160,6541,3950,4191,3372,1755,
现金及现金等价物净增加额(万元),-13741,125,4897,12252,11554,5408,-2800,4243,6811,-1605,-47,-959,-15652,19090,702,819,538,
总资产(万元),752171,630441,523736,476832,404132,323962,274961,216043,161956,131547,102827,66550,67011,56143,23517,16133,10874,
流动资产(万元),265382,231126,197053,174835,143793,103613,90532,71569,62778,40358,36946,20506,20832,30866,9171,7935,5981,
总负债(万元),257309,179526,87970,71762,137592,83100,63388,77833,42880,19524,39056,14137,17252,10216,10543,5826,3845,
流动负债(万元),199699,147639,73777,65055,123056,66930,51102,57700,35106,15403,32336,9394,11009,2970,4499,2712,2728,
股东权益不含少数股东权益(万元),484502,441773,429827,400349,266702,240916,211443,137888,119076,112023,63771,52413,49759,45927,12974,10307,7029,
净资产收益率加权(%),12.72,9.36,11.32,10.64,14.35,11.64,11.85,11.81,10.63,8.12,16.34,12.12,8.79,18.45,38.92,41.15,37.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
