报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-1.51,-1.65,0.03,-0.59,-0.48,0.05,0.39,0.47,0.31,0.31,0.23,0.21,0.6,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.48,1.64,2.04,1.82,1.8,0.68,1.52,2.62,4.96,4.75,4.79,4.62,0.42,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-1.1,0.06,-0.75,-1.04,1.72,0.58,0.34,-0.11,1.77,0.31,-1.52,-1.93,0.27,0,--,
主营业务收入(万元),71459,201973,279658,331247,317712,310353,311065,242606,180947,117700,76510,74560,38906,40304,28432,54419,56143,51219,45211,38865,32404,32301,31860,
主营业务利润(万元),-12365,-340,24295,35851,38117,52123,66711,59922,37909,24117,16710,11833,5606,912,3211,9380,7847,9446,7740,6603,4924,5047,3485,
营业利润(万元),-110636,-287206,-1527,-103941,-100141,601,19168,23710,11370,3757,2864,2623,741,-5959,-19573,1706,-750,1255,2199,2509,2605,1876,898,
投资收益(万元),-10980,100,73,-1849,-87,140,4,10,11,10,8,9,-265,-208,251,98,1999,177,698,225,118,57,165,
营业外收支净额(万元),-162597,-8463,10423,7168,11046,10144,12650,8580,6936,4135,3070,-59,8544,-2581,-142,-118,-130,321,303,316,--,--,--,
利润总额(万元),-273233,-295669,8896,-96772,-89095,10745,31817,32290,18306,7892,5934,2564,9284,-8748,-19464,1686,1119,1753,3200,3398,2693,1990,1058,
净利润(万元),-273199,-298304,4796,-106021,-87436,8713,28115,28057,16710,7677,3898,3558,9895,-7850,-15919,587,443,541,2297,2561,1827,1233,833,
净利润(扣除非经常性损益后)(万元),-88328,-292992,-71487,-108308,-88961,4469,23681,25269,12995,6570,3017,3640,1172,-5000,-15907,286,-2165,140,1342,1858,--,--,--,
经营活动产生的现金流量净额(万元),-43197,-4909,-5124,11682,-19620,49022,-53441,-40369,-61391,1543,-12478,-17292,25445,8577,5097,-1639,13126,2279,-11244,-14268,156,0,--,
现金及现金等价物净增加额(万元),11612,-67893,63739,-45140,44391,4641,3105,3504,11750,-1885,4316,2067,3021,47,136,-14239,8576,1405,1032,4336,1168,0,--,
总资产(万元),126464,837605,1215632,1160841,1356317,1270919,853853,505258,363974,222442,170482,138261,126936,84443,99893,123930,156697,142053,105595,64350,26394,24982,15208,
流动资产(万元),126408,293827,548248,470086,713092,721928,536625,392538,301610,170072,142677,114282,108053,60651,78789,103044,132304,0,0,0,--,22104,12645,
总负债(万元),16367,944577,1024320,973021,1018903,847609,656915,333514,280276,179923,134760,105483,97387,72082,69967,75437,111684,99002,66931,28304,17539,18292,12291,
流动负债(万元),16367,829283,846957,719465,644887,616582,501285,279535,223046,161342,118229,103783,96937,65443,65308,73225,109814,0,0,0,--,18292,12291,
股东权益不含少数股东权益(万元),110096,-106643,190696,187054,336596,422378,196529,170284,82118,40858,33862,30179,26606,10100,22444,38738,36693,35116,35468,34164,7322,5495,2851,
净资产收益率加权(%),116.3,0,2.53,-44.42,-23.09,2.37,15.25,25.5,23.66,20.36,12.17,12.63,54.74,-37.81,-51.72,1.59,1.27,1.52,6.5,12.14,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
