报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),3.3,1.21,0.26,--,-0.37,0.08,-0.24,0,0.54,0.68,0.53,0.49,0.45,0.17,
每股净资产(元),--,--,--,--,--,--,--,--,3.98,4.35,3.85,1.81,1.53,1.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.51,0.67,0.63,0.71,0.54,0.25,
主营业务收入(万元),1455844,1154723,1015879,--,693983,643606,470823,409930,311135,206952,143769,129535,89747,57686,
主营业务利润(万元),499804,233895,107784,--,-598,52460,10000,19045,64529,39645,30052,28062,24448,10439,
营业利润(万元),426457,161329,34327,--,-68800,-1113,-29006,-3445,47735,27703,19872,18214,16874,5291,
投资收益(万元),1065,477,618,--,-227,-982,125,-7,--,0,0,--,0,--,
营业外收支净额(万元),-6766,-1514,-210,--,18853,4891,2900,376,242,102,170,-121,-72,100,
利润总额(万元),419691,159814,34117,--,-49948,3778,-26106,-3068,47976,27805,20041,18092,16802,5391,
净利润(万元),409261,150549,31510,--,-38779,7618,-21975,263,46845,27808,20039,18134,16733,5356,
净利润(扣除非经常性损益后)(万元),410981,148031,9186,--,-55896,3910,-24957,67,46608,27706,19869,18256,16685,4911,
经营活动产生的现金流量净额(万元),484961,235635,146680,--,43288,92082,2161,39788,46251,27492,25775,26333,19867,9066,
现金及现金等价物净增加额(万元),-24901,83366,4414,--,1038,-20194,-46206,45489,14590,15756,32117,1614,1921,-1352,
总资产(万元),1527880,1465579,1320214,1141215,1096084,1003856,820085,662937,504282,320429,217919,146330,113023,101383,
流动资产(万元),415184,407857,284300,234587,233119,240945,198421,227038,172288,106860,73530,36759,21176,26920,
总负债(万元),472129,656336,666038,515010,538130,639698,482265,315608,131983,142020,59938,79717,56427,56703,
流动负债(万元),440326,603912,603020,476247,495996,545289,412266,242601,111456,105191,44800,75070,53922,56699,
股东权益不含少数股东权益(万元),1055637,775395,624815,590793,522920,317999,310381,332356,362144,178409,157981,66613,56596,44680,
净资产收益率加权(%),45.8,21.5,4.79,--,-8.41,2.42,-6.84,0.08,16.78,16.66,23.55,31.15,33.85,14.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
