报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),-0.13,0.04,0.02,0.05,0.08,0.1,0.25,0.24,0.23,0.12,0.1,0.08,0.19,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,4.74,4.5,4.42,2.64,2.52,2.59,2.38,2.28,2.26,2.15,1.22,1.23,1.05,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.1,0.03,0.16,0.1,0.07,-0.08,0.1,-0.03,0.04,0.13,0.12,-0.15,
主营业务收入(万元),265151,188777,184053,180367,150336,131062,138672,124742,123260,59624,46750,46605,38901,28171,18470,14332,10575,10287,9111,5578,
主营业务利润(万元),20950,22936,18435,19400,20323,22025,24838,24325,23957,14178,11148,9666,10110,8042,6347,5062,4398,4305,3883,2408,
营业利润(万元),-9603,3663,2305,1493,3800,4316,6416,5069,6434,2584,2244,1720,3158,2635,2652,2711,2534,2632,2157,1316,
投资收益(万元),455,--,--,--,24,47,77,2,--,--,10,--,--,40,49,-218,225,8,1,--,
营业外收支净额(万元),162,52,373,2321,2489,4221,3164,2595,1777,700,270,395,--,1,-1,-7,-3,0,42,--,
利润总额(万元),-9441,3714,2678,3814,6289,8537,9580,7664,8211,3284,2513,2114,4395,2676,2700,2487,2756,2632,2210,1316,
净利润(万元),-8175,2303,1575,2966,4988,6119,7355,5679,5520,2414,1935,1552,3447,1942,2139,2046,2334,2203,2219,1316,
净利润(扣除非经常性损益后)(万元),-9622,921,651,1576,3739,3884,5375,4289,4698,1880,1341,1226,2385,1611,2060,1789,2079,0,--,--,
经营活动产生的现金流量净额(万元),-13722,14607,-10581,-11160,415,15324,7664,4595,-2419,813,2873,1809,1307,-1438,1835,-544,709,1536,--,--,
现金及现金等价物净增加额(万元),-51595,934,2363,-786,-11751,21397,40586,-2464,-4907,11597,391,-11348,6965,-408,-659,3017,3841,2149,--,--,
总资产(万元),457713,449715,434839,435504,407950,399900,378981,284175,263432,189813,105034,94971,96992,78990,66338,58275,54359,29934,24840,18073,
流动资产(万元),334145,326671,321283,324675,296087,288225,267504,179538,176515,132629,62621,56514,62131,47631,40125,38844,38728,--,16250,10987,
总负债(万元),199149,179026,167472,170243,140282,137616,117296,128108,114551,63212,51517,43415,43967,32175,23234,15588,14202,14958,9643,5477,
流动负债(万元),189891,169309,157517,146302,129752,125251,109926,120952,110881,62321,50826,40087,37756,28044,18961,12423,14202,--,9526,5477,
股东权益不含少数股东权益(万元),209399,220664,218308,219313,222287,217142,218004,113603,107740,105997,48798,46813,47915,44088,42146,41854,39809,14617,14814,12596,
净资产收益率加权(%),-3.8,1.05,0.72,1.35,2.27,2.84,3.87,5.14,4.64,3.31,4.05,3.26,7.46,4.5,5.07,5.01,5.86,13.84,16.19,10.39,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
