报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.02,-0.2,0.11,0.07,0.06,0.37,0.65,0.92,1.02,0.87,0.63,0.37,
每股净资产(元),--,--,--,--,--,--,--,--,2.96,2.64,2.69,1.59,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.63,0.7,0.75,1.13,
主营业务收入(万元),111807,101205,97687,79167,49178,129464,93850,61457,54407,42597,28213,33669,
主营业务利润(万元),21363,38545,35773,25425,19316,41228,32435,21042,17234,14342,8817,8144,
营业利润(万元),1066,-11667,7040,4191,2879,21650,16542,10411,9136,8406,5146,3579,
投资收益(万元),0,44,122,--,--,72,--,--,--,-2,0,--,
营业外收支净额(万元),102,-793,-21,-322,121,628,94,318,487,-123,-27,-16,
利润总额(万元),1168,-12459,7019,3869,2999,22278,16636,10729,9624,8283,5119,3562,
净利润(万元),719,-9462,5358,3002,2572,16535,12284,7978,7227,6126,3407,2032,
净利润(扣除非经常性损益后)(万元),-1196,-9192,5186,3190,2487,16071,12214,7735,6857,6226,3432,2047,
经营活动产生的现金流量净额(万元),30473,13541,1306,16443,-1682,-14153,20961,-2036,4481,4972,3492,3439,
现金及现金等价物净增加额(万元),7606,-4445,-7224,-3419,-27709,-29322,60368,20342,375,1295,3865,857,
总资产(万元),315130,338899,368109,344318,246731,238757,220172,121131,51356,35234,31850,27576,
流动资产(万元),152165,177333,198703,182174,140081,153418,153668,92328,34759,24539,22809,18423,
总负债(万元),113056,136959,157181,137075,99618,87358,90726,45512,30379,16531,17780,21237,
流动负债(万元),109293,127876,142565,132334,83038,61874,65932,43484,30228,16357,17736,21193,
股东权益不含少数股东权益(万元),200448,200301,210561,205770,145040,148826,129446,75619,20977,18704,12578,4845,
净资产收益率加权(%),0.36,-4.63,2.58,1.62,1.71,11.84,15.42,14.23,39.73,39.17,52.03,53.07,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
