报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.22,0.09,0.14,0.18,0.62,0.69,0.71,0.43,0.13,0.28,0.44,0.01,0.25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.65,3.63,3.49,3.17,3.44,3.26,3.15,3.05,2.97,2.49,2.28,1.84,3.26,2.92,3.61,3.97,3.49,3.81,6.13,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.73,0.23,2.14,-0.22,0.98,0.85,0.34,0.71,0.77,0.99,0.76,0.66,0.65,0.79,--,--,--,--,--,
主营业务收入(万元),2936016,2740851,2664379,2268112,2572381,2904657,3083076,2948927,1462014,1264221,1223472,1161767,1039309,868614,831737,715081,602901,561972,544094,428809,343692,275213,237620,212328,151138,107101,111854,
主营业务利润(万元),462973,292383,310763,458780,743993,790164,792527,601631,132616,173994,249959,61846,210227,211786,195879,203458,247449,240407,252131,221988,178691,133104,95712,78380,48851,36509,44002,
营业利润(万元),254401,119490,155464,202251,571330,564134,554949,353420,39440,116880,167153,-27160,123702,146664,136421,163319,212714,201282,213598,195753,158118,123300,95717,78411,48851,36509,39469,
投资收益(万元),12554,53770,48909,34136,80140,61211,74153,32011,58395,58573,50177,29706,5088,-897,-1498,-115,-761,-68,64,747,-2884,3232,1957,3075,3191,4495,2399,
营业外收支净额(万元),123,5030,-43,-11760,7982,-6713,3099,4538,1170,30,-1020,-769,-1065,-1265,-262,-856,-355,-2198,-1331,-3317,-173,--,0,0,0,0,--,
利润总额(万元),254524,124520,155421,190491,579313,557421,558049,357958,40611,116910,166133,-27929,122638,144501,134661,162348,211599,199017,212331,193183,155060,126328,97355,80896,51794,43590,42750,
净利润(万元),114677,47446,74318,93653,323773,300398,308643,169873,35632,76581,116535,2898,65888,76511,72022,94847,125525,118999,105777,97029,83460,69275,60165,55781,37103,37029,36337,
净利润(扣除非经常性损益后)(万元),106940,41206,71845,107470,295399,311367,319975,103801,48519,78956,125931,2000,66627,77114,72214,94997,125589,120085,106748,100264,83460,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),827268,599994,367603,870478,1044244,839279,970990,785179,202889,63550,569201,-59416,259733,226220,89483,189530,206054,264246,201922,169295,159171,101964,--,--,--,--,--,
现金及现金等价物净增加额(万元),-49074,57380,-18829,-4253,69913,15097,156341,-122662,28864,15519,8652,-69614,7773,99857,2339,-143193,-2705,43857,52447,-68496,70042,31440,--,--,--,--,--,
总资产(万元),7547203,7332966,7100742,7067700,7191993,6908483,6791872,6570866,3948020,3459632,3016355,2462921,2405284,2042698,1699286,1330393,1248690,1172922,1219308,1129912,858759,782055,703346,566332,459287,280547,248208,
流动资产(万元),1130897,1216162,1156822,1157115,1096104,1120638,1213766,1116204,673680,582841,516027,507415,452720,388415,362027,355319,409201,--,0,403090,0,262694,236257,186130,99856,62067,70462,
总负债(万元),4128234,4181184,4130456,4134044,4169774,4130061,4232605,4373390,2622869,2151194,1810873,1350568,1203769,885881,652729,329349,278264,354430,370574,405261,217937,201601,165467,72611,57720,6074,2736,
流动负债(万元),1968522,1933662,1925306,1728271,1636300,1663081,2165996,2431647,1527958,1265451,874880,630204,667747,710893,450323,178875,130886,--,0,140699,0,113200,92677,72547,57689,6074,1736,
股东权益不含少数股东权益(万元),2617824,2422730,2369519,2337885,2375460,2131005,1905491,1625532,1020662,1016575,927184,843884,914445,866466,837799,810533,788589,663064,605265,473557,420310,375631,357792,327344,288167,274474,245472,
净资产收益率加权(%),4.77,2.02,3.16,3.99,14.42,14.94,17.49,11.98,2.72,5.58,12.24,0.33,7.65,8.98,8.74,11.9,16.7,16.95,18.02,20.81,0,18.89,--,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
