报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),0.02,-1.25,0.2,0.26,0.31,0.04,0.08,0.17,0.2,0.28,0.32,0.31,0.35,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.3,3.25,3.13,2.95,2.74,2.82,2.84,2.89,1.85,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.33,0.29,0.36,0.27,0.19,0.26,1.2,0,0,
主营业务收入(万元),216523,204831,237850,164321,145713,90743,84835,104115,105326,109368,85010,87146,83171,66085,52528,45718,40455,
主营业务利润(万元),34260,38127,43891,33321,29130,17148,17226,22491,20509,21374,19072,17250,18270,15140,11759,12489,10047,
营业利润(万元),710,-67136,11833,8761,9269,-494,1302,3960,4498,5497,7306,5791,8726,6876,4955,5948,5279,
投资收益(万元),684,14396,78,2503,670,668,1101,582,825,311,--,--,53,13,-132,-151,-85,
营业外收支净额(万元),992,813,-249,3823,761,2046,1089,754,889,2012,1123,1686,--,-240,0,0,0,
利润总额(万元),1701,-66323,11584,12585,10030,1552,2391,4714,5388,7509,8429,7477,10276,8110,5399,12869,5445,
净利润(万元),1284,-67747,11181,11950,8237,929,1680,3661,4361,6016,6883,6686,7699,6228,4144,8353,3900,
净利润(扣除非经常性损益后)(万元),-480,-69971,700,8439,7068,-792,119,3002,2699,4248,6141,5430,6494,5306,4119,3589,3914,
经营活动产生的现金流量净额(万元),12720,16243,7892,20822,-1691,83,6842,6032,7220,6305,7914,5885,4048,4922,8499,2526,7389,
现金及现金等价物净增加额(万元),-16860,3978,15955,-7721,5653,-13586,729,-2237,1916,16296,-10116,11097,-859,-2411,-16167,21072,6401,
总资产(万元),190753,206150,265280,261730,214924,117011,117133,117278,120716,127054,105319,112958,87138,88117,50638,68416,44196,
流动资产(万元),129927,149605,129292,76601,85787,67828,63721,63785,66420,71487,48605,67017,56266,63580,30251,50493,24996,
总负债(万元),88068,104688,87315,90801,52164,42076,41893,42377,47195,54668,35414,47418,26250,31565,27920,44624,28863,
流动负债(万元),88060,104629,74721,90033,51571,41814,21463,41953,26643,54223,34842,47418,25245,30366,26575,42637,28863,
股东权益不含少数股东权益(万元),102673,101369,177812,170577,162046,73957,74119,73575,72102,71050,68331,64336,59912,53581,20142,20475,13114,
净资产收益率加权(%),1.26,-48.54,6.45,7.22,6.6,1.25,2.27,5.03,6.09,8.67,10.38,10.66,13.57,26.78,20.2,50.74,35.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
