报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.88,0.64,0.97,1.17,0.86,0.84,0.62,1.86,
每股净资产(元),--,--,--,3.49,3.37,8.15,6.84,5.27,
每股经营活动产生的现金流量净额(元),--,--,--,1.06,1.67,1.99,3.6,1.59,
主营业务收入(万元),250392,243250,226562,189694,184699,189931,158761,143672,
主营业务利润(万元),85385,75380,74494,68234,59337,59095,47056,35857,
营业利润(万元),29092,20009,29238,28699,21363,22304,14592,11806,
投资收益(万元),3487,5669,1770,681,457,39,4,25,
营业外收支净额(万元),4,197,573,760,953,710,1156,66,
利润总额(万元),29096,20206,29812,29458,22316,23014,15748,11873,
净利润(万元),24524,18027,25556,24655,18144,17076,12641,9278,
净利润(扣除非经常性损益后)(万元),19792,11507,21531,23502,17011,16451,11726,9306,
经营活动产生的现金流量净额(万元),30983,-7020,5118,22291,35025,10611,17992,7941,
现金及现金等价物净增加额(万元),15732,-8484,11653,5483,4933,-1141,1823,6605,
总资产(万元),306668,276053,281739,131154,126098,112759,108360,94961,
流动资产(万元),245662,218301,234432,94307,90565,77311,75487,68105,
总负债(万元),82182,67093,55805,57796,55376,69229,74139,68634,
流动负债(万元),78521,65209,54320,56226,54037,67876,73266,66879,
股东权益不含少数股东权益(万元),224486,208960,225933,73358,70722,43530,34221,26327,
净资产收益率加权(%),11.38,8.4,14.09,36.64,29.81,39.17,45.31,43.46,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
