报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.14,0.15,0.2,0.08,0.2,0.15,0.22,0.17,0.14,
每股净资产(元),--,--,2.88,2.6,2.45,2.21,2.05,1.73,1.54,
每股经营活动产生的现金流量净额(元),--,--,0.12,0.23,0.42,0.02,0.26,0.45,-0.01,
主营业务收入(万元),149876,143048,149003,130028,153880,128470,123151,109593,96940,
主营业务利润(万元),39361,39211,42233,37893,42581,38441,37146,31193,27016,
营业利润(万元),11178,11480,13140,7863,13023,7625,8412,8099,5536,
投资收益(万元),403,0,-372,-608,-473,-232,133,231,1285,
营业外收支净额(万元),-62,-500,-306,-1843,452,2983,6752,3319,3711,
利润总额(万元),11116,10980,12834,6020,13475,10607,15165,11418,9247,
净利润(万元),10043,9800,11536,4384,11576,8913,12777,9803,7991,
净利润(扣除非经常性损益后)(万元),6166,9056,10515,6031,10830,6388,7044,7009,4007,
经营活动产生的现金流量净额(万元),39765,-8019,6793,13303,24238,1381,15153,25910,-746,
现金及现金等价物净增加额(万元),3247,20695,-59,2271,9257,-3740,6517,-1311,3768,
总资产(万元),365420,357391,310393,301736,284914,277542,251465,222678,221978,
流动资产(万元),214474,211973,167440,158783,144183,137505,113769,95279,102703,
总负债(万元),132602,135247,142864,150666,142701,148692,132235,121385,120144,
流动负债(万元),93546,93258,105982,112237,124830,112941,94820,74586,76700,
股东权益不含少数股东权益(万元),231082,220829,166141,149646,140937,127576,117872,99880,88468,
净资产收益率加权(%),4.45,5.17,7.31,3.01,8.64,7.27,11.75,10.44,9.07,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
