报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,
基本每股收益(元),-1.26,-1.08,0.18,0.11,0.2,0.17,0.23,0.41,0.39,0.3,0.23,0.41,0.44,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,5.15,4.76,4.45,8.51,5.05,4.55,2.25,1.7,1.3,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.17,0.09,0.39,-0.68,-1.15,0.51,0.56,0.53,-0.76,
主营业务收入(万元),58136,72503,77941,70671,67461,60450,61551,67638,75247,62389,47351,56008,46390,26573,21585,17626,7269,
主营业务利润(万元),6426,16122,19260,16669,16766,14362,15647,19860,18400,14656,10598,11438,8093,5936,4782,3909,1941,
营业利润(万元),-77324,-73368,13032,5014,3989,2349,4523,9342,8743,7008,5016,4463,3916,3259,2865,2453,1395,
投资收益(万元),38,342,4001,-1,--,--,10,--,--,--,--,14,--,-42,-11,--,--,
营业外收支净额(万元),-18507,-5671,-11,2529,1153,2038,1461,891,1084,603,656,238,0,14,--,--,--,
利润总额(万元),-95831,-79040,13021,7544,5142,4388,5984,10233,9827,7611,5673,4702,3929,3231,2840,2431,1395,
净利润(万元),-94947,-78815,12405,7662,4996,4160,5701,9918,9550,7336,5530,4588,3833,3180,2820,2431,1211,
净利润(扣除非经常性损益后)(万元),-78191,-74336,6603,5141,3859,2128,4250,9035,8471,6738,4917,4336,3823,3125,2719,2441,1172,
经营活动产生的现金流量净额(万元),1875,-85045,5955,11744,7965,-4354,3518,11626,4255,2287,9555,-8277,-9903,4414,2900,2733,-3938,
现金及现金等价物净增加额(万元),-4391,-38433,-3352,-65898,106813,-7371,-4476,5419,-6678,2254,-28130,38026,-11425,15671,2247,505,217,
总资产(万元),379029,416239,404761,384309,376774,264634,251538,234168,212531,188585,163186,159407,84463,67127,34494,23240,18140,
流动资产(万元),191769,225205,185593,172857,235060,119339,105121,94356,85278,74668,63168,89198,34450,32419,14709,12143,8247,
总负债(万元),197118,138528,104837,95620,94191,121545,112219,100728,84223,69987,52046,53113,38362,27755,22785,14395,11398,
流动负债(万元),148854,89408,80098,61984,68627,90587,91155,89295,79753,63116,45556,48843,37522,26275,21775,13725,11198,
股东权益不含少数股东权益(万元),180654,275460,297371,285989,280037,140404,136244,130547,125507,116012,108610,103811,43548,39262,11650,8830,6742,
净资产收益率加权(%),-41.65,-27.1,4.25,2.71,3.24,3.01,4.27,7.75,7.91,6.53,5.21,5.24,9.3,20.82,27.54,30.9,19.74,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
