报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,
基本每股收益(元),0.03,0.03,0.03,0.03,0.05,0.04,0.03,0.02,0.02,0.27,0.38,0.75,-0.26,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.86,2.85,4.07,4.68,3.59,3.83,6.07,5.94,5.73,2.41,1.91,1.54,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.23,0.1,-0.04,-0.86,-0.12,-0.06,0.16,-0.18,-0.09,0.75,--,--,
主营业务收入(万元),229311,199901,195557,200273,184932,160627,105170,104335,138654,178583,172790,115057,29688,37759,25848,20202,24413,21936,19011,14670,
主营业务利润(万元),52891,51848,50525,51001,45849,44101,32704,27583,30052,51551,33295,37875,6294,11073,6000,5454,7235,6346,6317,3858,
营业利润(万元),13011,14720,13434,13686,11222,6137,6691,3992,2247,26031,19713,18195,-3434,2788,1875,1679,2739,2505,2456,1686,
投资收益(万元),89,3693,47,-6,1,1278,4,1002,55,1407,1577,-4,-6,-15,-3,4,-9,0,-8,--,
营业外收支净额(万元),-108,314,542,2819,1663,6909,1576,1599,1356,96,2014,--,--,-19,-36,-3,13,0,-45,5,
利润总额(万元),12903,15034,13976,16505,12885,13046,8267,5591,3604,26127,21727,18922,-3503,2754,1836,1680,2743,2518,2493,1692,
净利润(万元),4460,4953,4728,4290,3858,3251,2291,1201,1155,19887,17828,16724,-3814,1331,1613,1516,2701,2518,2445,1217,
净利润(扣除非经常性损益后)(万元),3990,1553,3896,3130,3242,-3506,1157,-958,-446,19453,14218,7632,-3758,1348,1640,1475,2693,0,--,--,
经营活动产生的现金流量净额(万元),-7474,84050,5656,-36922,26359,24476,23574,28599,17220,7310,-1997,-19250,-1672,-818,1473,-1598,-763,3729,--,--,
现金及现金等价物净增加额(万元),-12110,55992,4935,-31488,9300,16331,6337,1943,-1490,-16480,46034,-33232,-5364,1244,-471,-3798,25896,1257,--,--,
总资产(万元),492237,496649,492565,472589,438282,410250,371960,362940,372015,371370,307250,208996,75283,81496,67382,61697,60781,26216,22660,18886,
流动资产(万元),346826,352968,332343,306325,265663,242910,202945,191329,218010,225871,203196,109977,56655,65510,52964,48895,49214,0,15681,13661,
总负债(万元),209094,219299,225500,210501,183694,167679,125553,113104,122436,123741,95593,98233,18180,21132,12671,8091,9148,14085,13046,11187,
流动负债(万元),206020,216611,218398,199288,179005,158799,118453,102358,115842,114856,87337,90290,16728,19778,12671,8091,7804,0,6302,5787,
股东权益不含少数股东权益(万元),215639,212486,209353,207178,205910,201897,209428,214540,213044,211889,201931,104315,51710,55192,54654,53492,51532,12061,9543,7699,
净资产收益率加权(%),2.09,2.34,2.27,2.08,1.9,1.42,1.08,0.56,0.54,9.77,12.17,17.29,-7.19,2.42,2.98,2.88,0,0,27.4,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
