报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.87,0.77,0.97,0.88,0.87,1.2,1.07,0.67,0.65,0.51,0.59,
每股净资产(元),--,--,--,--,--,5.43,4.82,3.81,3.14,2.48,2.23,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.58,1.4,1.08,0.16,0.88,0.89,
主营业务收入(万元),225439,216557,179250,155365,130850,117382,105457,86650,87534,82798,58992,
主营业务利润(万元),73442,64134,59186,52563,44248,40357,33642,23629,22625,23676,17514,
营业利润(万元),38619,33842,33694,30784,26201,24152,18978,11291,10434,10483,10057,
投资收益(万元),3746,2309,2219,2566,353,4,2,2,2,4,-9,
营业外收支净额(万元),759,1291,510,454,659,-201,257,440,743,208,621,
利润总额(万元),39378,35133,34203,31238,26860,23951,19235,11731,11176,10691,10678,
净利润(万元),33765,29869,29177,26440,22580,18045,16121,10058,9675,7337,8476,
净利润(扣除非经常性损益后)(万元),28436,26456,26568,23802,21728,18199,15897,9682,--,--,--,
经营活动产生的现金流量净额(万元),15589,23046,17019,35663,25062,23736,21017,16136,2461,13233,9482,
现金及现金等价物净增加额(万元),-2562,-34211,42990,7855,348,2267,2898,-561,-184,555,28,
总资产(万元),382672,331378,233111,228450,204495,116728,115003,98858,97708,82302,67176,
流动资产(万元),272812,230853,151753,165214,149839,64516,65421,52187,55032,47979,40494,
总负债(万元),150492,121665,46077,46669,27882,35317,42739,41700,50623,45045,43548,
流动负债(万元),91121,66489,44344,44936,26149,35317,42739,40380,47963,45045,41548,
股东权益不含少数股东权益(万元),228536,205957,183343,178166,172725,77290,68246,56989,46932,37257,21484,
净资产收益率加权(%),15.59,15.17,16.32,15.22,16.52,26,26.36,19.36,22.98,26.37,44.04,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
