报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.32,0.27,-0.11,--,-0.12,0.04,0.17,0.3,0.03,0.03,-0.07,0.07,0.24,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.55,1.79,1.76,1.83,1.76,1.53,1.32,1.28,1.26,1.51,1.8,1.74,1.73,1.78,1.68,1.93,1.62,1.52,1.83,1.81,1.53,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.08,0.03,0.01,0,-0.01,-0.17,-0.05,0.01,-0.14,-0.21,-0.07,0.16,0.11,0.1,--,--,--,--,--,--,--,--,
主营业务收入(万元),1105998,1075878,31576,--,33822,36812,43832,31079,31823,22980,18414,15112,19224,10248,8146,6475,6207,7737,6119,7024,6569,9067,10442,11283,26833,25883,36345,28237,23886,18138,
主营业务利润(万元),109066,104978,6436,--,7997,11798,6918,5145,5878,5118,4641,3239,3508,1357,1106,1324,1524,1668,1204,1032,1360,1694,-1487,-2836,-2165,3390,6278,2308,2647,1217,
营业利润(万元),43357,34122,-5718,--,-4823,1142,4201,7405,-499,-88,-1012,1241,1331,-4628,-4108,-5049,-5530,-2596,217,-1362,1132,1928,-62,-2831,-2025,-1563,2942,2308,2647,0,
投资收益(万元),984,172,240,--,54,288,6827,10564,368,887,491,2837,3315,10686,5384,4880,2794,3705,855,2537,1918,1375,2748,5415,-109,188,372,13,19,0,
营业外收支净额(万元),-454,-188,-410,--,781,664,2000,283,1868,1205,140,627,--,-2061,-816,-43,-2137,31,257,249,220,0,0,0,0,--,--,--,--,--,
利润总额(万元),42903,33934,-6128,--,-4043,1805,6200,7688,1369,1117,-873,1868,4694,3998,460,-212,-4874,1141,1329,1309,3269,3573,3058,4337,886,-6,3305,1927,2044,1217,
净利润(万元),36350,30833,-5409,--,-3526,1332,4366,7453,698,569,-1291,1263,4369,3906,554,431,-4485,1080,1138,1062,3014,3290,3018,4296,362,-679,2537,1924,1660,978,
净利润(扣除非经常性损益后)(万元),35090,-7083,-5611,--,-4479,437,-3240,-3378,-1334,-4185,-1392,1076,1380,-1783,762,474,-2499,-762,-1878,-541,-319,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),19005,29910,-9491,--,-4596,2544,-1192,-4843,-1879,522,172,52,-245,-3000,-810,147,-2563,-3765,-1206,2658,1797,1721,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-47668,8720,-10260,--,-11933,2340,-11519,-6392,39630,-5007,6811,226,-1578,1835,1301,-4883,-2482,981,-2014,4281,-607,827,--,--,--,--,--,--,--,--,
总资产(万元),677507,646895,107039,117854,106046,115461,133664,122299,106196,65847,62336,53194,46807,46904,43911,46430,44391,45270,40088,42611,47015,45546,43363,42622,43702,43451,42451,32828,203647,--,
流动资产(万元),406456,429123,52792,60561,44604,53870,71681,73483,62692,23804,21146,15144,14630,20663,13939,13217,15034,18747,15161,--,0,15087,14732,16650,18750,19170,23070,20626,10641,--,
总负债(万元),215163,213135,10723,12881,10332,16097,32495,21682,17209,28553,25802,14882,10097,17270,18060,22564,20441,16398,7308,13647,18076,15866,15306,15761,19192,21453,18916,11108,132523,--,
流动负债(万元),118200,148538,9313,11482,8875,14534,30921,20816,16764,25848,20902,13624,9239,17270,18060,22564,20441,16398,7308,--,0,15224,14654,15102,18552,20924,18417,10840,131425,--,
股东权益不含少数股东权益(万元),442075,417250,94692,103177,93562,97088,96052,96422,88988,32509,32010,33274,32011,27888,23982,23366,22935,27420,32781,28964,28885,29627,28004,26809,22513,19724,21576,19426,8062,--,
净资产收益率加权(%),8.46,7.7,-5.46,--,-3.7,1.38,4.52,8.04,1.15,1.76,-3.95,3.87,14.65,15.06,2.34,1.86,-17.81,4.02,3.5,3.7,0,11.42,--,0,0,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
