报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.3,0.76,0.61,0.44,0.53,0.7,0.66,0.59,0.52,0.66,0.54,0.32,0.45,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.26,3.94,3.42,2.94,3.56,1.93,1.79,1.64,1.48,1.37,1.33,1.96,2.43,2.95,2.46,2.4,2.64,2.58,2.7,2,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.3,-0.7,0.53,0.67,0.08,0.48,0.21,0.2,-0.63,0.34,0.04,0.41,0.28,0.04,--,--,--,--,--,--,
主营业务收入(万元),482059,475769,308331,236356,209554,163737,189949,211682,162178,80492,104845,88195,83925,55864,42119,37301,25650,25708,19081,22844,21994,23636,43753,66742,48701,38521,41161,17470,
主营业务利润(万元),166722,209193,117968,45936,36836,43647,43638,39172,12120,10019,31825,9634,17577,5870,7682,7943,3572,4213,3617,2662,3713,3761,-2201,926,4545,3774,4263,2109,
营业利润(万元),68505,161758,91068,36561,28400,39205,39289,37628,26908,33232,36143,13306,20329,-1565,2943,2983,-91,-758,-6998,-6980,-3730,-4049,-2051,4967,4969,0,4627,2176,
投资收益(万元),5388,30762,6785,2937,2206,7745,5317,7388,23944,32591,8615,15670,9031,8994,889,1931,3425,2244,-7423,403,2625,8886,8439,1044,135,1165,520,0,
营业外收支净额(万元),-238,88,746,2263,11356,12561,8700,1240,1922,2299,764,2515,--,-233,1018,-643,-94,-92,-526,-2709,229,0,0,0,0,222,0,0,
利润总额(万元),68267,161847,91814,38824,39756,51767,47989,38868,28830,35531,36907,15821,20775,9088,6313,5063,4031,2049,-14687,-9114,571,7464,7734,6341,7662,6177,5304,2070,
净利润(万元),45129,88146,54536,29575,27464,35865,33891,30302,26694,33794,27916,16638,15220,8066,5501,3687,3677,1302,-14964,-8905,422,6288,7024,5312,6153,5313,4509,1760,
净利润(扣除非经常性损益后)(万元),36506,83621,50501,24999,16640,23733,26810,27463,24736,32032,24974,16442,15030,3849,3088,3304,-29,16,-13890,-9177,-1254,--,--,--,--,--,0,--,
经营活动产生的现金流量净额(万元),-11332,177571,125151,174073,78959,-158871,55231,-45240,-15347,-35848,27198,34369,3074,16012,6949,6708,-20840,11194,1364,13824,9346,1420,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),-210706,306439,-129102,210088,83605,-39042,32653,-22473,-51357,-32505,37875,23511,63081,8960,11333,-2456,-8072,8422,-5096,1488,5266,-33042,--,--,--,--,--,--,
总资产(万元),2841678,2509946,1345038,1435751,927909,892793,789960,716633,603007,514898,364195,298805,239458,152911,126145,103860,102305,87816,74475,107916,125246,140125,147864,136645,113743,84417,63676,46489,
流动资产(万元),1303975,1465660,990406,1188138,832008,804559,673109,604839,496839,430017,311156,231537,180077,111877,90520,64602,73157,--,0,68190,0,97028,96894,81422,65950,45399,31964,17470,
总负债(万元),1893917,1695207,738604,846946,578895,547586,476054,460903,372339,304005,181286,142685,93315,83459,63164,45766,49927,38619,26851,40372,41768,39165,76720,72610,56302,43359,29099,25227,
流动负债(万元),875247,949112,595784,740247,391923,368547,444069,417517,349632,301867,179419,139870,82828,82747,61195,41862,49927,--,0,40312,0,39110,75920,71240,52949,23268,14522,11143,
股东权益不含少数股东权益(万元),637830,610267,543923,510762,314956,296389,268286,242056,219253,202744,175880,150980,140684,64393,59784,54779,49255,45602,44475,65414,81135,98480,68793,52871,48351,39726,34578,21262,
净资产收益率加权(%),7.22,15.27,10.34,6.06,8.99,12.78,13.36,13.07,12.69,17.85,16.93,11.41,18.63,12.99,9.6,7.09,7.75,2.89,-25.79,--,0,6.87,--,0,0,0,0,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
