报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.22,0.34,0.91,0.68,0.79,0.94,0.74,0.85,0.79,
每股净资产(元),--,--,--,--,--,4.78,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.74,1.11,0.27,0.3,
主营业务收入(万元),296962,304121,324534,287232,296687,312796,322154,306813,271793,
主营业务利润(万元),97112,101897,108683,101449,102853,105059,110834,106811,90705,
营业利润(万元),15518,21714,37533,32877,36699,40703,34427,36701,32360,
投资收益(万元),4339,4792,3543,2795,244,--,--,--,--,
营业外收支净额(万元),2561,3121,10083,2486,2092,1579,1238,869,147,
利润总额(万元),18080,24835,47615,35363,38790,42282,35665,37570,32508,
净利润(万元),13065,19606,38153,27892,30001,32763,25759,29640,27701,
净利润(扣除非经常性损益后)(万元),6284,12271,25213,23792,28004,31548,24781,28793,27807,
经营活动产生的现金流量净额(万元),14737,21106,17863,10839,36169,60751,38888,9514,10632,
现金及现金等价物净增加额(万元),4778,8090,-6169,-31146,53090,7303,9613,295,-18259,
总资产(万元),464686,465477,464119,439130,405036,276435,267848,252337,221862,
流动资产(万元),347558,348220,342718,323744,296594,164894,155685,142443,114886,
总负债(万元),120102,111607,115994,119263,110515,109303,126480,136732,130925,
流动负债(万元),119925,111416,115878,119020,110258,103837,108941,129172,107613,
股东权益不含少数股东权益(万元),343774,354497,348415,319425,294511,167127,141364,115606,90937,
净资产收益率加权(%),3.71,5.62,11.2,9.09,13,21.1,20.05,29.12,33.75,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
