报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.62,0.19,0.04,0.13,0.02,-0.53,-0.52,0.05,0.08,0.11,-0.13,-0.47,0.02,-0.42,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2,1.92,1.9,2.03,2.49,2.47,2.85,3.4,2.18,1.83,1.51,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.11,0.14,-0.2,0.06,0.36,0.48,-0.5,-0.94,-0.34,1.2,--,
主营业务收入(万元),325141,222730,182917,137558,70126,28320,45237,70489,65010,55280,47846,41689,42319,36646,40117,56854,50202,42171,31484,
主营业务利润(万元),128663,72168,52952,37895,19586,4045,4280,15958,13699,9906,6518,1949,7395,4089,5408,11428,11417,11406,8652,
营业利润(万元),56279,16703,4695,-5361,2185,-14710,-10778,456,1168,1479,-2562,-6806,216,-5545,-4937,2577,3777,4211,3091,
投资收益(万元),--,--,--,-39,-3,--,--,--,--,1540,--,--,--,--,--,--,--,--,17,
营业外收支净额(万元),1559,-407,-512,16494,216,150,428,21,14,237,470,-414,14,-423,29,-11,77,-384,-26,
利润总额(万元),57838,16296,4183,11132,2401,-14560,-10349,477,1182,1715,-2092,-7220,229,-5967,-4908,2566,3854,3827,3082,
净利润(万元),51568,15326,2281,8220,609,-12784,-9985,686,1081,1480,-1858,-6582,311,-5933,-4965,1823,3446,3231,2461,
净利润(扣除非经常性损益后)(万元),47015,10774,6772,1653,-1066,-12935,-10399,667,1077,-206,-2328,-6168,298,-5510,-4989,1712,--,--,--,
经营活动产生的现金流量净额(万元),67279,31062,4491,-4460,-3241,-7666,-14036,-7907,-1570,1983,-2832,822,5053,6847,-7124,-13312,-3437,12179,--,
现金及现金等价物净增加额(万元),5542,18518,-16229,-9078,31541,-2237,-2355,187,-3315,-2011,6481,-2372,5153,-2775,-20672,17659,-5831,5586,--,
总资产(万元),1036081,792936,651960,552434,512920,102602,106336,101155,86667,84011,75945,75352,72722,70200,80705,97447,56422,52257,44126,
流动资产(万元),441818,321248,269556,233864,214803,79868,83406,76514,61300,58051,51391,50235,46952,43446,53336,70453,30554,29869,25248,
总负债(万元),655746,455472,329835,233023,202131,43603,35090,71995,58379,56803,48982,46639,37426,35216,40309,49255,34320,33652,28751,
流动负债(万元),464592,363498,267274,224052,186272,43598,35090,71995,58379,56803,48982,46639,37391,35216,40309,49255,29870,26902,14611,
股东权益不含少数股东权益(万元),379841,336873,321587,319336,310789,58998,71246,29160,28289,27207,26962,28713,35295,34984,40396,48192,22102,18605,15374,
净资产收益率加权(%),14.57,4.66,0.71,2.61,0.48,-19.69,-22.26,2.4,3.9,4.43,-6.67,-20.57,0.88,-15.95,-11.27,5.19,16.92,19.02,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
