报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.62,0.65,0.8,1.12,1.01,0.96,0.65,0.41,
每股净资产(元),--,--,--,4.19,3.07,1.78,1.94,1.3,
每股经营活动产生的现金流量净额(元),--,--,--,0.81,1.16,0.86,1,0.79,
主营业务收入(万元),57371,38903,36077,31071,30572,28104,22632,16954,
主营业务利润(万元),21868,15584,14845,14202,14420,11890,10481,7512,
营业利润(万元),10586,10199,9149,9297,10865,9030,7072,4561,
投资收益(万元),-2152,159,96,137,118,121,7,--,
营业外收支净额(万元),13,-65,93,4112,438,1230,-3,758,
利润总额(万元),10599,10134,9242,13409,11302,10260,7069,5319,
净利润(万元),8703,9205,8526,11851,9861,8907,6007,3803,
净利润(扣除非经常性损益后)(万元),12022,9014,8443,8371,9534,7810,6009,3235,
经营活动产生的现金流量净额(万元),15167,11243,9490,8538,12254,8022,9302,7316,
现金及现金等价物净增加额(万元),-18773,-8843,44969,-3722,8806,-21,1658,435,
总资产(万元),164019,133861,111837,56936,49017,36589,46692,39544,
流动资产(万元),48683,57631,64966,16122,17172,7834,20821,14307,
总负债(万元),50299,31267,15858,12573,16436,20062,28661,27473,
流动负债(万元),31876,18261,15548,12573,16436,17951,19296,15198,
股东权益不含少数股东权益(万元),113720,102594,95979,44363,32581,16527,18031,12071,
净资产收益率加权(%),7.97,9.15,17.56,30.8,42.01,50.76,39.91,37.57,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
