报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,
基本每股收益(元),0.41,0.47,0.7,0.52,0.45,0.57,0.54,0.54,-0.01,0,-0,0.18,-1.88,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.65,0.67,0.66,1.31,0.9,3.12,3.83,3.86,3.59,3.29,3.2,3.57,2.15,2.98,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.02,0.03,-0.68,0.65,-0.04,-0.31,0.51,0.08,0.15,0.06,0.31,0.11,0.02,-0.24,--,--,--,
主营业务收入(万元),4025661,3809579,3749748,2123355,940504,833949,649071,528124,0,0,0,5589,16859,60943,95436,121237,83332,69555,53824,35148,27730,14927,14103,10595,6956,
主营业务利润(万元),284556,295535,274962,195871,136158,119230,94711,73218,0,0,0,-396,-4394,4137,11352,14800,13438,12502,11408,8909,7719,5860,3229,2566,1869,
营业利润(万元),46451,56224,91404,64002,41087,46431,46581,39596,-348,-607,-29,-16610,-47850,-12621,3425,6294,8087,8519,8139,6979,7094,5010,3241,2569,1869,
投资收益(万元),23526,11508,25227,33929,5711,31050,2302,--,8,--,0,-18278,--,342,427,247,-262,24,82,260,0,26,0,0,0,
营业外收支净额(万元),288,-1302,182,6825,14398,11990,8131,7238,--,700,--,20278,--,-105,-129,-6,-15,3,-19,-11,1,0,0,0,0,
利润总额(万元),46739,54923,91586,70827,55485,58422,54712,46833,-348,93,-29,3668,-47894,-12378,4367,7128,7810,8996,8402,7228,7095,6018,3242,2571,1869,
净利润(万元),41336,47547,71512,53093,42757,50263,47117,38180,-348,93,-29,4557,-47261,-11578,4293,6723,7567,8384,7560,6479,6245,5514,3242,2541,1842,
净利润(扣除非经常性损益后)(万元),23522,33739,67453,16966,28985,24329,38705,32456,-348,-607,-29,-15721,-47217,-11765,3815,6133,7518,7887,5883,6479,6245,--,--,--,--,
经营活动产生的现金流量净额(万元),704436,393039,-206392,-409404,37432,-72596,-188381,43292,-480,701,-17034,16212,-998,-7882,12908,1996,3887,1542,7708,2226,461,-2885,--,--,--,
现金及现金等价物净增加额(万元),-42091,1862,-11305,105468,-11682,5637,-29364,11700,-473,701,-17034,16212,-10398,-4093,-3657,-6748,13470,9618,-12886,27777,129,4226,--,--,--,
总资产(万元),2261402,2059932,2115978,1637471,1147028,798787,662976,202547,16917,17389,16689,64135,209659,223233,188429,193813,169920,136102,101771,93608,57333,41140,19414,16382,11171,
流动资产(万元),1587586,1848494,1986914,1503859,1032245,697515,587303,201488,228,701,0,31135,136035,144858,103522,117927,94720,--,0,0,0,23270,10704,8743,3797,
总负债(万元),1642309,1488759,1592575,1174569,733775,582971,488337,78052,513,637,29,31135,180057,137818,84359,89071,71695,45777,21473,16809,16333,5686,6522,8840,6247,
流动负债(万元),1642309,1391493,1258347,731306,733627,499577,486321,78052,513,637,29,31135,179700,137469,84028,76842,63270,--,0,0,0,5446,6522,6681,3702,
股东权益不含少数股东权益(万元),616650,570781,523069,462585,412704,215910,174621,124476,16404,16752,16660,33000,22681,78261,96056,90218,90218,82680,80197,76730,41000,35454,12892,7542,4924,
净资产收益率加权(%),6.96,8.75,14.35,12.09,13.6,25.71,31.24,35.89,-2.1,0.55,-0.17,13.81,-208.37,-13.71,4.37,7.18,8.51,10.04,9.9,13.88,16.46,22.81,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
