报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),-0.33,0.03,0.16,0.14,0.09,0.11,0.05,0.04,0.07,0.07,0.51,-0.66,0.2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.88,2.81,2.74,2.23,2.46,2.24,2.15,3.58,3.4,3.72,3.87,3.26,3.3,3.04,2.74,2.86,--,--,--,4.35,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.37,0.17,0.71,0.06,0.41,0.28,0.43,0.76,-0.26,0,0.63,0.4,0.34,-0.01,--,--,--,--,--,--,
主营业务收入(万元),412379,374541,399777,492773,299371,397799,527177,590851,631549,577781,420144,433986,436630,314223,309705,232420,166392,135873,114705,55313,30354,25139,26921,22227,24029,15530,9981,5828,
主营业务利润(万元),34602,34291,72321,69968,57530,56004,50745,50649,48191,43270,58188,12774,44051,26139,31261,22728,22122,21143,18248,4840,6241,4475,4398,4538,4120,3998,1477,1143,
营业利润(万元),-31768,2146,13023,6092,5598,5137,2768,1372,2024,1376,24937,-35287,11845,4237,8350,6019,8536,8647,8681,3103,5170,4101,4687,4538,4120,3998,1478,1143,
投资收益(万元),5426,2660,10,641,1436,43,--,15,--,10,10,8,8,460,1,0,21,0,0,994,0,0,1,10,0,2,0,0,
营业外收支净额(万元),-1624,-160,-638,3376,1456,2753,2272,2393,1977,2773,2096,1531,--,356,-254,344,-106,-41,146,-70,67,--,0,0,--,1,0,--,
利润总额(万元),-33391,1985,12385,9468,7054,7890,5040,3765,4001,4149,27034,-33756,13682,5053,8097,6363,8451,8683,8973,4112,6239,5451,4689,4645,4123,4000,1454,1136,
净利润(万元),-27237,2751,10928,9534,6126,5818,2767,2101,3611,3643,26739,-32727,8889,3970,6185,4108,5367,5442,5242,2977,4838,4163,4020,4058,3663,3575,1214,906,
净利润(扣除非经常性损益后)(万元),-48292,-40915,3503,6682,4934,3376,986,233,2082,1545,24849,-34174,8238,2543,6064,3604,4782,5770,5097,2742,3836,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-23108,-22903,-60904,2936,12421,55470,47597,27367,19374,9136,37403,2879,18698,12754,19653,17145,-5885,5074,10737,5289,4423,-168,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),23038,53877,-38749,-23089,18546,14923,25916,-1084,4992,-17451,1226,23452,6874,-7405,2294,7543,-1183,-19553,18454,-2797,4240,-4046,--,--,--,--,--,--,
总资产(万元),988115,896548,837977,724838,590471,505145,486201,481420,491577,470910,431580,395732,368169,279760,268108,250030,207940,158195,163662,95043,53965,48608,45783,35851,21568,11748,7623,4834,
流动资产(万元),431675,477886,401674,388622,332937,279025,268623,251487,251283,222704,196998,168908,167660,126051,128473,117076,90844,83337,100160,0,0,37104,36000,26745,17900,9884,5120,4358,
总负债(万元),624775,511370,557297,454834,330996,254841,330269,327833,340089,323030,287225,278225,254489,177529,169568,168602,130641,87370,96515,48073,9430,7532,8773,6390,11066,5055,4651,2566,
流动负债(万元),456196,437928,408716,333892,259762,238961,263358,281447,320837,271456,219883,243225,238649,158529,169568,166622,126561,83290,88935,0,0,7532,8771,6386,9059,5046,4651,2566,
股东权益不含少数股东权益(万元),338966,366984,275303,264074,255161,249442,155861,153189,151088,147477,143834,117095,111827,101890,97920,80656,76589,69825,65978,43024,43597,40162,36116,28578,9722,5953,2669,1965,
净资产收益率加权(%),-7.74,0.76,4.07,3.67,2.43,3.51,1.79,1.38,2.42,2.5,20.5,-27.75,8.28,3.97,6.59,5.22,7.26,8.11,9.5,6.6,0,10.92,--,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
