报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),3.6,3.08,2.66,2.29,2.99,2.49,4.33,3.26,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,14.31,--,--,--,--,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,8.09,--,--,--,--,--,--,--,--,
主营业务收入(万元),27821602,25966482,24071230,15904404,13844123,14166818,12097500,10259811,13404565,10384795,6853385,6399209,4792057,3519046,2954458,2037813,
主营业务利润(万元),7962204,7184760,5979098,4270129,3520573,3541689,2763334,2256510,2493745,1828329,1527409,1194377,929858,630449,512043,354757,
营业利润(万元),2968309,2556411,2162785,1743598,1491687,1345050,932365,700486,746366,550917,357657,281762,272609,160503,93833,71839,
投资收益(万元),16413,90733,183022,128596,201127,151112,99798,53452,79172,40264,-25809,18023,71200,9182,-298,-1417,
营业外收支净额(万元),24602,20895,22692,147863,113448,54018,68812,70465,75528,233306,31763,12431,14068,-381,-443,1192,
利润总额(万元),2992911,2577306,2185477,1891460,1605135,1399068,1001177,770951,821894,784223,389421,294193,286677,171910,93804,72642,
净利润(万元),2421122,2023078,1728369,1468436,1270673,1050222,531746,325929,344910,370597,161145,149698,143869,64178,18244,8523,
净利润(扣除非经常性损益后)(万元),2272439,2005816,1561410,1349287,1091134,947685,390338,302749,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),3859040,2786108,2444262,2669501,2676425,2478851,1005420,808957,410619,473169,352411,441960,214974,241556,243781,149831,
现金及现金等价物净增加额(万元),1248948,-387937,931792,732641,-8492,-1149164,421980,-81002,543519,294462,172626,142118,148654,11938,40650,-3988,
总资产(万元),30195542,26370115,24810686,17060071,12884194,12029209,9694602,8773653,9034514,7096036,5206583,3589866,2742111,1940073,1612479,1262508,
流动资产(万元),21648269,18268944,16981068,12062132,9336771,8642707,6532673,5556219,6004658,4920006,3532934,2140143,1831834,1245606,1011918,848477,
总负债(万元),19445932,17124663,16518169,10162402,7281031,7456063,5786546,5457104,6019957,4841219,3548469,2474852,1885146,1354012,1121790,859090,
流动负债(万元),14431848,13023109,11909186,8918400,7200385,7314285,5664738,5081016,5226920,4230926,3267730,2387176,1842902,1348864,1112577,853445,
股东权益不含少数股东权益(万元),10166916,8307212,7373744,6112692,4920185,3947050,3284743,1431353,1249428,1103285,774945,517704,404673,195734,114079,88607,
净资产收益率加权(%),26.43,25.66,25.88,26.88,29.06,29.49,24.87,23.92,--,--,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
