报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.81,0.73,0.62,0.55,0.6,0.48,0.48,0.6,0.33,0.4,0.7,0.49,-0.2,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.55,2.43,4.11,3.34,3,3.25,4.41,4.34,4.31,4.08,4.09,3.22,3.21,3.09,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.24,0.19,0.23,0.42,0.05,-0.76,0.71,0.03,0.21,0.51,0.43,-0.04,0,--,
主营业务收入(万元),699388,635862,568924,617882,708055,708688,601014,512993,439189,347347,288086,236534,225841,214997,251714,211576,206425,183926,152194,82265,41237,28607,
主营业务利润(万元),288149,256458,214383,194366,204370,210162,187280,175024,153058,131186,108158,87344,77418,74852,107194,95486,86193,67744,57009,35087,21072,14456,
营业利润(万元),75902,64155,52636,42097,49901,41328,40502,49991,27153,30573,20903,9819,-6270,-40906,-184,3000,5650,4648,5506,4266,5661,5386,
投资收益(万元),18604,16495,19733,18034,13187,8361,10549,27691,4409,10612,8800,7393,19919,3850,8354,6019,3675,5539,2645,5407,6550,10037,
营业外收支净额(万元),-1588,-92,464,4456,3816,1760,1204,1753,1010,4705,4663,7071,3416,-1365,2206,300,2879,4,383,278,0,0,
利润总额(万元),74315,64063,53100,46552,53717,43088,41706,51744,28163,35277,25566,16890,-2854,-38208,10497,9318,12234,10191,8557,9958,12529,15608,
净利润(万元),62557,56168,47608,42242,45144,35780,35179,44130,24765,29329,25782,18208,-7282,-37776,8079,6403,8646,8511,6444,8647,11448,14698,
净利润(扣除非经常性损益后)(万元),59668,54475,40989,34719,34447,34338,28994,34758,23771,24343,17089,8008,-19559,-38305,4504,4005,7858,8507,6444,0,0,--,
经营活动产生的现金流量净额(万元),49549,35014,-397,41990,36058,28685,21344,2081,17388,13904,8341,15577,2013,-2808,26191,1050,7657,18760,15773,-1420,6902,--,
现金及现金等价物净增加额(万元),2434,47995,3208,16902,20590,-10216,31456,-3205,981,2992,1917,666,4092,-9490,13336,-10311,-7255,5014,14471,-7778,6032,--,
总资产(万元),784318,710531,662180,636068,606888,543721,526233,442050,414362,383649,366704,344494,347228,350652,405573,391323,379712,300813,271974,251265,144957,127955,
流动资产(万元),513475,478004,396055,389162,399852,338197,318760,249950,215833,176690,164074,138656,133478,132515,166333,157730,161093,147996,0,122183,0,56390,
总负债(万元),231997,205091,199631,205839,196370,249057,268737,214173,193856,174957,187890,197224,212678,209829,210691,203569,195830,131887,117855,137626,30697,22053,
流动负债(万元),215721,191406,186146,192851,184032,236195,260775,208493,186959,153262,172377,193657,191108,154297,171676,192268,174243,120839,0,107425,0,21990,
股东权益不含少数股东权益(万元),538817,492699,447676,413963,392171,276378,241738,213690,188262,179973,151964,123567,110968,120087,163146,160411,159502,150667,144957,105235,105971,101775,
净资产收益率加权(%),12.16,11.93,11.05,10.38,13.54,13.85,15.45,21.96,13.36,17.74,18.54,15.93,-6.52,-26.19,5,4,5.53,5.74,0,7.89,11.02,15.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
