报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.32,1.61,1.69,1.66,1.54,1.34,1.2,1.03,--,
每股净资产(元),--,--,--,--,6.59,5.05,3.7,2.51,1.97,
每股经营活动产生的现金流量净额(元),--,--,--,--,1.73,1.47,1.28,0.88,0.5,
主营业务收入(万元),182552,147575,105443,84201,75361,64968,56728,45588,30406,
主营业务利润(万元),122070,91916,67815,51511,46421,39604,34020,26932,16751,
营业利润(万元),47266,33732,22939,17449,16439,14246,12636,10955,6066,
投资收益(万元),1686,1398,527,257,118,32,--,--,--,
营业外收支净额(万元),-112,632,284,254,126,111,178,32,-86,
利润总额(万元),47154,34364,23223,17704,16565,14357,12814,10987,5981,
净利润(万元),40661,29226,18022,13260,12319,10750,9588,8211,4429,
净利润(扣除非经常性损益后)(万元),38897,27232,17183,12877,12144,10648,9455,8190,4514,
经营活动产生的现金流量净额(万元),33347,17081,12650,10450,13823,11742,10220,7050,2973,
现金及现金等价物净增加额(万元),-5830,-18095,-27442,64678,10601,7896,7112,-511,2942,
总资产(万元),252436,211944,173169,147344,68447,54575,45312,34208,26421,
流动资产(万元),189851,181256,150511,136943,60196,47178,37948,26505,22601,
总负债(万元),56599,49020,28904,18967,15738,14186,15672,14156,14580,
流动负债(万元),53459,47936,28904,18967,15738,14186,14672,12156,14580,
股东权益不含少数股东权益(万元),195738,162824,144265,128376,52709,40390,29639,20052,11841,
净资产收益率加权(%),22.86,19.14,13.24,22.35,26.46,30.7,38.59,51.49,46.01,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
