报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),-0.38,-0.68,0.34,-0.29,-1.79,0.15,-0.65,-2.56,0.31,0.43,0.46,0.42,0.43,0,
每股净资产(元),--,--,--,--,--,2.98,2.94,3.48,6.12,5.97,5.7,2.57,4.89,0.88,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.2,-0.69,-0.88,-0.46,0.26,0.18,-0.28,-0.56,0.67,
主营业务收入(万元),1719,958,33372,15005,13014,13859,22057,17603,84172,45230,29634,31841,24312,2926,
主营业务利润(万元),418,-45,13950,3515,648,1025,3933,-2180,29205,16265,10347,10437,8737,809,
营业利润(万元),-5069,-13838,6868,-7485,-38686,-1653,-17432,-56109,10265,10646,7456,7078,6953,259,
投资收益(万元),-1626,788,-5,498,-2,16080,592,--,7,--,237,--,-23,--,
营业外收支净额(万元),-2578,-744,65,1315,-1175,2340,2647,53,401,-106,543,3,--,-62,
利润总额(万元),-7648,-14582,6933,-6170,-39861,687,-14785,-56056,10666,10540,8000,7081,6936,197,
净利润(万元),-7550,-13588,6702,-5701,-35850,2947,-13006,-51133,6226,8538,6840,5888,5109,34,
净利润(扣除非经常性损益后)(万元),-4011,-14076,5750,-7535,-34725,-16281,-15273,-51179,5959,8631,6142,5885,5119,79,
经营活动产生的现金流量净额(万元),-1135,-3046,1075,2747,800,4051,-13793,-17618,-9290,5225,3533,-2080,-710,847,
现金及现金等价物净增加额(万元),-228,-12022,212,2314,3742,2671,-11047,-20973,-35668,-23109,88989,3457,1690,149,
总资产(万元),9731,17977,52355,62063,60878,109805,108083,131944,178176,144723,132164,35709,29373,8666,
流动资产(万元),1402,7898,34834,42827,36691,77848,65762,85261,119647,122942,120272,28361,27578,5577,
总负债(万元),5368,7227,25385,41927,35643,43894,40689,49958,40038,21615,18037,16307,23067,7504,
流动负债(万元),5130,6167,24170,40776,34376,42991,40415,49853,33449,21298,17922,15939,22985,7504,
股东权益不含少数股东权益(万元),4362,11912,25500,18879,23768,59617,58708,69676,122418,119475,113966,19304,6222,1113,
净资产收益率加权(%),-92.78,-72.64,30.26,-26.58,-74.71,5.1,-20.37,-53.47,5.16,7.33,30.1,42.16,139.31,3.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
