报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),1.15,0.89,1.13,0.92,1.76,2.22,2.01,1.82,1.22,
每股净资产(元),--,--,--,--,--,8.48,6.76,5,3.31,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,0.96,0.88,0.81,0.26,
主营业务收入(万元),88834,70458,49588,33406,32357,35698,33281,30906,23975,
主营业务利润(万元),46805,36632,27344,18949,18301,20307,18806,18066,14076,
营业利润(万元),25513,19894,14312,10403,8737,9922,8958,8417,5643,
投资收益(万元),--,-465,45,95,48,--,--,--,--,
营业外收支净额(万元),189,34,31,1027,887,519,471,127,72,
利润总额(万元),25702,19928,14343,11430,9624,10441,9429,8544,5715,
净利润(万元),22085,17045,12004,9776,8209,8891,8027,7285,4897,
净利润(扣除非经常性损益后)(万元),21897,17159,11705,8827,7419,8450,7627,7177,4836,
经营活动产生的现金流量净额(万元),12240,5255,7220,6996,2529,3854,3525,3246,1043,
现金及现金等价物净增加额(万元),12439,-9747,-10596,8009,33824,4984,-2008,-694,1449,
总资产(万元),174441,152811,120984,114292,91326,48261,37843,32590,25254,
流动资产(万元),128824,105485,94453,87908,77772,34857,25534,22369,18905,
总负债(万元),40728,39439,21863,25004,10603,14338,10811,12585,12034,
流动负债(万元),25899,24523,20281,8828,9219,13254,9839,12055,11954,
股东权益不含少数股东权益(万元),133410,113067,98706,88898,80723,33923,27032,20005,13220,
净资产收益率加权(%),17.95,16.1,12.79,11.51,14.32,29.17,34.13,43.85,42.05,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
