报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,
基本每股收益(元),-0.28,0.02,-0.21,-0.64,0.09,-1.03,-0.41,0.07,0.01,0.01,0.03,0.05,0.04,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.48,1.47,1.47,1.45,1.4,1.34,1.53,1.71,2.85,3.27,3.15,2.92,0.23,0,0,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.14,-0.01,0.1,0.09,0.52,0.32,0.06,-0.35,-0.5,0.32,-0.12,0.08,-0.04,--,--,
主营业务收入(万元),1392,3163,20320,80503,100590,2268,8433,35254,47905,36444,27019,33241,21094,18062,31427,21368,15667,10366,8294,11981,8271,10713,14365,
主营业务利润(万元),937,846,1100,1585,2018,1610,2260,8736,4374,4747,5279,6259,7319,6145,10489,9388,6729,5640,4277,4416,3998,3934,3552,
营业利润(万元),-7605,1575,-5927,-13096,735,-31319,-11239,3636,665,639,1780,2475,3198,3031,6702,5924,3169,3373,2709,2083,1975,1988,1621,
投资收益(万元),--,4952,-1471,-4729,-573,-1384,-557,32,372,--,0,319,-466,-131,-145,-156,-96,-42,18,-0,0,0,0,
营业外收支净额(万元),-2001,527,-1116,-8403,2216,-3444,-2237,-108,41,-63,41,-14,--,-17,-11,-31,-29,19,-9,-17,--,--,--,
利润总额(万元),-9606,2103,-7044,-21500,2951,-34763,-13476,3528,706,576,1821,2461,3177,2886,6546,5736,3045,3350,2726,2080,1977,1988,1638,
净利润(万元),-9517,742,-7093,-21448,2941,-34636,-13798,2259,259,196,1022,1631,1463,1763,3037,2998,1691,2181,2268,1749,1716,1988,1638,
净利润(扣除非经常性损益后)(万元),-8574,-7066,-5977,-13044,-8971,-31191,-11561,-1721,210,258,991,1402,1745,1772,3044,3148,1708,2168,2268,1752,--,--,--,
经营活动产生的现金流量净额(万元),174,53343,34006,-64,390,223,7904,-11338,-4823,-405,3205,3084,17340,10770,1830,-8381,-6639,3573,-1363,834,58,--,--,
现金及现金等价物净增加额(万元),157,-32,-92,-41,-51,198,-420,-8269,6006,1302,36,-14135,12540,1145,-51,-6511,783,-3577,-3795,14767,-275,--,--,
总资产(万元),95002,96265,89811,94340,100801,87436,112575,90341,137996,98602,67657,68144,67520,76250,81374,76272,56816,58611,50269,42881,28163,22802,22747,
流动资产(万元),574,1516,51497,85521,86794,70272,93371,74368,109857,69887,11117,9695,22621,30458,42791,38919,23059,--,0,--,--,8244,7774,
总负债(万元),102458,94115,88525,85979,90440,82463,73827,37917,87849,47673,17863,18048,19044,27683,35295,34015,18336,21444,14943,10663,13149,8614,10548,
流动负债(万元),81851,75553,71983,77597,90440,79092,72827,37862,77780,37591,15663,15348,18950,24650,31562,25375,12794,--,0,--,--,8614,10548,
股东权益不含少数股东权益(万元),-8402,1114,373,7466,10020,4575,38221,52019,49760,49501,49306,48716,47243,45018,43554,40637,37638,35947,34681,32173,15004,14188,12199,
净资产收益率加权(%),0,99.75,-180.98,-245.32,40.31,-156.35,-30.58,4.44,0.52,0.4,2.08,3.39,3.16,3.97,7.2,7.66,4.54,6.1,6.81,9.44,--,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
