报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.17,0.14,0.01,--,-0.06,0.05,-0.05,0.02,0.01,0.01,-0.05,0.01,0.08,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,0.72,0.75,0.77,0.82,0.82,0.77,0.93,1.25,1.31,1.37,1.52,1.45,1.96,1.76,2.21,2.3,2.4,2.34,1.65,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.04,0.01,0.01,-0.14,0,0,0.02,0.06,-0.03,-0.05,-0.04,0.04,-0.01,0.01,--,--,--,--,--,
主营业务收入(万元),55261,48618,53092,--,8413,5278,5206,9942,6353,13723,4319,10872,29903,32806,4540,4938,9158,5494,6713,14595,13557,4157,4077,10720,25089,30020,3407,
主营业务利润(万元),13152,13833,17799,--,2365,1132,1076,3276,9,5286,662,5437,15746,11882,1493,1814,3499,1346,2824,7654,6719,3625,-4555,2461,5205,6943,-3015,
营业利润(万元),20027,17274,5577,--,-5938,5352,-4472,-465,-6623,-129,-8119,-3442,5988,729,-21746,-7916,-5921,-11678,-7678,-2347,330,-19708,-4453,2823,5609,8449,-2539,
投资收益(万元),13345,-6144,7230,--,8,10371,-492,3417,233,-36,-491,570,261,-185,-343,-256,1155,-228,-948,-147,-95,28913,26409,0,-30,-428,-960,
营业外收支净额(万元),107,-32,219,--,620,86,237,3114,7793,418,3915,5135,3583,-5585,-728,4275,7,-459,-469,1563,13183,--,0,0,0,0,-2,
利润总额(万元),20134,17242,5796,--,-5318,5437,-4234,2649,1170,289,-4204,1694,9570,-5041,-22817,-3897,-4759,-12365,-9095,-931,13418,15119,15540,5609,5844,8002,-3501,
净利润(万元),17469,14881,1531,--,-5524,4316,-4234,2202,1141,489,-4892,1050,7737,5482,-17997,169,217,-8359,-6661,106,11992,15119,15538,5606,5922,6784,-3519,
净利润(扣除非经常性损益后)(万元),5083,-11975,-6233,--,-5926,-5858,-4472,-912,-6652,70,-4884,-3097,3898,1926,-17269,-4106,-1410,-7672,-5244,-1310,-1095,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),1228,-9479,-24330,--,1579,-918,-11172,17947,3477,613,813,-12605,315,266,1482,4517,-1741,-3298,-3151,2031,-550,673,--,--,--,--,--,
现金及现金等价物净增加额(万元),3026,-1420,1238,--,11200,467,-266,289,-263,-1600,555,957,1021,-218,-2339,2101,2047,-2994,-4539,-355,434,-998,--,--,--,--,--,
总资产(万元),303184,312142,291210,252724,219401,136666,118865,131970,126059,129565,131920,138903,145702,152829,164387,181061,178080,182055,192432,202067,219844,205006,209974,147880,145872,111374,69201,
流动资产(万元),159754,175500,118309,93979,77500,24458,26083,35329,17965,22401,18895,27990,22661,31905,34953,49737,39112,41746,48383,119860,107313,107712,122232,56730,48803,56476,45720,
总负债(万元),128956,154211,150773,117190,98081,69695,56441,63760,60065,60751,61683,63707,70666,82660,98367,92224,85403,84353,83316,117977,115903,113594,133485,86778,90376,62187,54327,
流动负债(万元),128297,153292,137466,116214,93116,64667,56408,63725,56997,60386,61619,63654,70499,82660,87444,79558,70603,69553,68516,101677,101103,98794,95715,69018,66616,62187,54327,
股东权益不含少数股东权益(万元),165031,148926,132251,128252,114871,66972,62424,68210,65994,68814,70238,75196,75036,70169,66020,88837,92677,97306,107970,82459,101273,91412,76489,61102,55496,49186,14874,
净资产收益率加权(%),11.13,10.58,1.18,--,-8.07,6.68,-6.41,3.28,1.68,0.71,-6.72,1.39,10.39,7.98,-23.24,0.19,0.23,-8.05,-6.06,0.13,--,18.03,--,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
