报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,
基本每股收益(元),0.18,0.18,0.16,0.09,0.08,0.11,0.1,0.24,0.26,0.33,0.24,0.22,0.19,0.16,0.13,
每股净资产(元),--,--,--,--,--,--,--,--,1.15,1.5,1.25,1.11,0.41,0.35,0.45,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.29,0.41,0.32,0.28,0.35,0.23,0.21,
主营业务收入(万元),13609798,10599425,9454862,7885114,7430357,5876053,4977151,4841472,3976392,2853958,2095582,1698376,1504713,1077783,306877,
主营业务利润(万元),1364121,1174388,1182431,816094,548618,704035,820584,1149876,1184533,984923,679954,641810,575823,408028,146914,
营业利润(万元),724207,618137,502664,231192,194449,346016,402166,860583,960810,796691,498728,479065,463864,301204,116309,
投资收益(万元),3441,106052,15567,-197334,131277,77257,1377,63988,56178,20763,-14123,15133,16325,10356,2881,
营业外收支净额(万元),-26780,-5119,-45868,-18586,14168,-13602,-18695,-4977,-33180,-63533,3162,0,-21012,-14802,-3491,
利润总额(万元),697428,613018,456796,212605,208617,332414,383470,855606,927630,733157,501891,453306,442852,286403,112818,
净利润(万元),428396,409377,350772,183980,165567,234506,212535,521121,571257,482792,354145,306620,254832,169920,69792,
净利润(扣除非经常性损益后)(万元),399676,306125,269691,99007,186518,250170,241642,514217,572061,513554,344724,333652,266048,179236,73313,
经营活动产生的现金流量净额(万元),1066556,1023301,976436,860167,1026941,632062,884246,540758,639018,592036,459895,402536,455560,239249,110953,
现金及现金等价物净增加额(万元),-384725,417849,104152,-13287,133394,-50917,-229381,139755,112572,79242,27919,56139,21907,93361,15837,
总资产(万元),12383095,11287930,8931526,8921770,8391403,7515959,6689839,6735442,5232020,3840123,2964614,2621755,1679916,1135308,548437,
流动资产(万元),2859440,3044869,2867501,2414021,2179485,1961823,1793179,2433370,1793188,1106057,896117,805204,442512,367905,167518,
总负债(万元),6675135,6560559,5167242,5810119,5198578,4149067,3381294,3377146,2218752,1237256,803267,703842,968055,629592,229673,
流动负债(万元),3336266,3722310,2879359,3385199,3152639,2350406,1995997,2297862,1636464,963642,716821,565922,663844,348041,148339,
股东权益不含少数股东权益(万元),5118597,4045543,3499972,2776247,2753717,2805945,2761226,2818159,2500861,2183157,1817018,1613439,533703,365571,237991,
净资产收益率加权(%),11.38,11.7,11.1,6.66,6.01,8.47,7.65,19.7,24.52,24.6,20.7,25,58.21,56.28,32.32,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
