报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.93,0.5,0.78,0.75,0.55,0.38,0.16,-0.41,
每股净资产(元),--,--,--,2.83,2.08,1.36,0.82,0.65,
每股经营活动产生的现金流量净额(元),--,--,--,0.01,0.34,0.51,-0.04,-0.59,
主营业务收入(万元),116500,61931,39423,26897,21805,18053,11844,2250,
主营业务利润(万元),44998,22343,14450,11797,7980,5471,3430,321,
营业利润(万元),15857,7617,5247,4576,2919,1683,470,-1326,
投资收益(万元),-30,41,--,--,--,--,--,--,
营业外收支净额(万元),-106,-122,1,126,399,228,220,19,
利润总额(万元),15752,7495,5248,4702,3318,1911,691,-1307,
净利润(万元),13544,6510,4457,4024,2853,1765,691,-1307,
净利润(扣除非经常性损益后)(万元),13056,5965,4359,3917,2506,1568,470,-1326,
经营活动产生的现金流量净额(万元),-4647,-2410,-149,34,1781,2366,-169,-2474,
现金及现金等价物净增加额(万元),52932,-859,21217,2220,-246,1154,-1076,1414,
总资产(万元),204976,90987,66564,35544,21076,17054,14841,11663,
流动资产(万元),162225,70064,49361,22432,12985,10380,7825,4635,
总负债(万元),99104,47671,28381,20262,9817,10248,11400,8913,
流动负债(万元),91698,47452,28131,20210,9757,7179,6823,2913,
股东权益不含少数股东权益(万元),105872,43315,38183,15282,11259,6806,3441,2750,
净资产收益率加权(%),27.08,16.07,22.24,30.32,31.12,34.45,22.31,-50.19,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
