报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.77,0.66,1.03,1.12,1.06,0.85,0.62,0.55,
每股净资产(元),--,--,--,6.95,5.96,5,5.8,4.97,
每股经营活动产生的现金流量净额(元),--,--,--,1.09,0.62,0.94,0.69,0.77,
主营业务收入(万元),85278,69474,61689,54657,52647,48604,39265,38213,
主营业务利润(万元),43455,36103,32788,29252,27089,24291,20370,19775,
营业利润(万元),16490,14620,13964,12374,11748,9355,6298,5440,
投资收益(万元),1182,79,--,--,--,--,--,--,
营业外收支净额(万元),-7,-13,25,833,812,597,788,553,
利润总额(万元),16483,14606,13989,13207,12560,9952,7086,5993,
净利润(万元),14570,12832,12095,11522,10938,8720,6261,5099,
净利润(扣除非经常性损益后)(万元),12698,12033,11524,10813,10247,8212,5579,4631,
经营活动产生的现金流量净额(万元),15577,6008,5449,11198,6352,9626,5221,5585,
现金及现金等价物净增加额(万元),-9229,28475,35832,3970,2598,6153,2484,308,
总资产(万元),181547,182011,168756,101092,89990,83185,68211,63903,
流动资产(万元),148288,153853,143914,76740,65375,59539,46381,44098,
总负债(万元),35630,31607,29114,29527,28660,31646,23655,27169,
流动负债(万元),31117,26765,23649,23440,22127,24610,16952,20000,
股东权益不含少数股东权益(万元),145917,150404,139642,71565,61330,51473,43889,36136,
净资产收益率加权(%),9.64,8.87,11.92,17.42,19.46,18.36,15.84,15.5,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
