报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.79,0.27,0.77,0.67,0.61,0.65,0.59,0.55,0.43,
每股净资产(元),--,--,--,--,--,--,2.81,2.22,1.67,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,0.92,0.98,0.6,
主营业务收入(万元),147076,129720,123922,110074,103243,94991,87781,77399,64902,
主营业务利润(万元),50897,40506,42950,39756,36415,29464,25967,23637,18561,
营业利润(万元),14973,6776,14262,12832,12284,10126,8851,8092,6241,
投资收益(万元),126,117,47,328,601,--,--,--,12,
营业外收支净额(万元),-380,-1427,-234,181,-65,-98,52,54,-18,
利润总额(万元),14593,5348,14028,13013,12220,10028,8904,8147,6222,
净利润(万元),12395,4220,12077,10609,9606,7906,6973,6443,5106,
净利润(扣除非经常性损益后)(万元),12315,5211,11232,10246,9281,8029,6970,6416,5112,
经营活动产生的现金流量净额(万元),21815,13945,16840,13533,10347,10163,10849,11517,7116,
现金及现金等价物净增加额(万元),1314,-4500,-12383,11617,-35361,33227,6228,5085,310,
总资产(万元),132489,131991,133525,115192,102962,96074,58006,45963,38996,
流动资产(万元),30430,28815,32776,45270,46863,57850,24136,16536,12020,
总负债(万元),29828,40325,36871,28495,22643,22092,22827,19348,18910,
流动负债(万元),26489,30885,27617,27563,21856,21373,22066,18358,18296,
股东权益不含少数股东权益(万元),100538,89717,94938,85221,78546,72087,33178,26205,19761,
净资产收益率加权(%),13.05,4.57,13.44,13.06,12.8,20.21,23.49,28.04,28.7,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
