报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.14,0.15,0.14,0.11,0.11,0.17,0.24,0.24,0.43,0.28,0.14,0.06,0.04,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.54,4.22,3.95,3.79,3.81,3.74,3.72,3.88,3.61,3.37,3.3,3.45,3.46,3.46,3.69,3.48,3.8,3.77,3.21,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.99,0.73,0.87,0.24,0.54,0.63,-0.73,0.52,0.31,0.66,0.5,0.25,0.41,0.68,--,--,--,--,--,--,--,--,
主营业务收入(万元),403327,412070,366728,254512,216318,277689,298086,302996,463496,483140,337755,354375,345581,298782,310912,397437,292194,206103,141185,126244,115011,167955,156586,104603,102745,99858,--,50120,38896,34773,
主营业务利润(万元),64965,61385,55078,37008,38109,54308,63932,61723,90129,104483,64043,54802,57047,44684,45886,83646,66568,55870,33294,32041,29995,40955,8673,15185,16045,24454,--,7650,3890,4849,
营业利润(万元),10637,11171,10457,6385,7377,14004,20142,18058,22187,11274,3456,406,2035,-4917,793,28900,22237,13184,3362,2914,6547,7653,9825,16375,17161,0,--,7795,4116,4947,
投资收益(万元),7421,10240,12983,12476,12308,8416,2881,928,2133,862,366,3483,1413,723,-281,1120,1975,636,1507,1217,1363,812,820,-554,610,179,--,0,0,0,
营业外收支净额(万元),120,90,111,1994,857,1525,2524,4185,246,610,758,820,--,5216,-1064,-3005,-8064,-796,310,387,627,0,0,0,0,-3992,--,--,--,--,
利润总额(万元),10757,11261,10568,8379,8234,15529,22666,22242,22433,11885,4213,1226,2671,1192,143,27262,16501,13198,5344,4756,8537,8225,11136,16795,17097,21208,--,6715,3479,4834,
净利润(万元),11687,13346,12229,9786,9293,15017,20533,20371,20731,13633,6955,2728,1782,1285,588,21153,11021,10071,4448,3904,7593,7312,9734,14382,15116,18704,--,0,0,0,
净利润(扣除非经常性损益后)(万元),8862,10948,9852,7638,7036,12930,18293,16351,18929,12369,5841,-595,-956,-5691,-163,22404,15104,9896,3031,2915,7593,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),61895,46475,17161,5335,39718,26832,16284,39428,47360,34946,41987,11513,25900,30039,-35104,25006,14761,32007,24091,11888,19878,32542,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),47963,45466,27166,-20761,41716,2125,-43577,57564,-755,42498,27972,-7815,47139,-32989,8704,18806,4671,7606,12632,-3500,-2883,-11744,--,--,--,--,--,--,--,--,
总资产(万元),745165,702160,665791,570413,531943,536996,547231,496572,401086,404687,323395,283332,349968,304244,356829,313013,272333,231252,213542,236494,233878,234391,324693,247439,207772,186283,150447,58896,50630,42644,
流动资产(万元),547505,504657,479334,384109,339353,336419,357727,339767,299442,332925,246874,191006,228429,178791,226692,189436,169857,--,--,0,114839,117916,174642,143094,115967,111904,90864,24543,22089,21258,
总负债(万元),365404,329992,303061,216875,184224,193688,215091,177932,181223,199475,127920,90731,144061,100828,154083,102212,89025,63919,50047,66050,60980,61974,134629,76385,81725,61684,44401,35894,28911,24051,
流动负债(万元),352144,316394,288688,200222,166012,172609,198873,157461,162032,189493,119651,83434,137983,94956,147388,93169,79270,--,--,0,55296,55882,122850,55851,67110,50444,28728,19556,160310,15583,
股东权益不含少数股东权益(万元),379879,372186,362408,353118,347217,342641,331261,317383,218098,202912,189600,182120,183086,179799,178587,186257,173260,161897,158437,165685,166405,166002,177411,166954,125312,124298,105763,23002,21719,18593,
净资产收益率加权(%),3.1,3.64,3.42,2.8,2.69,4.46,6.34,7.07,9.8,6.99,3.69,1.49,0.98,0.72,0.32,11.7,6.48,6.22,2.79,2.36,4.57,4.23,--,0,--,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
