报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,
基本每股收益(元),0.17,0.11,-0.29,0.02,-0.33,0.24,0.36,0.26,0.2,0.49,1.42,0.2,0.34,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.37,6.29,6.05,4.75,4.68,4.21,4.13,3.94,3.51,3.29,3.19,3.42,3.14,2.99,2.73,3.36,--,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.83,-1.3,1.51,0.99,0.55,1.79,1.08,0.44,0.84,0.23,0.22,-0.24,-0.3,0.38,--,--,--,--,--,--,
主营业务收入(万元),645834,682532,695961,558729,473347,556348,647767,659660,753622,622675,473741,437397,404508,350201,300543,228156,198725,154661,130030,156788,103015,102065,103418,92331,68257,55412,50860,39571,
主营业务利润(万元),120821,99958,49602,56514,53453,106929,120540,100593,89316,85915,107604,55850,58445,48235,45591,30098,32058,28390,20054,15810,16102,16568,9333,8869,3230,0,0,0,
营业利润(万元),18039,10333,-27069,-29886,-32379,15254,20754,12411,9010,15697,47251,4571,11126,8297,6833,2964,5192,4055,-9764,1912,1549,6889,9512,9070,3586,0,0,0,
投资收益(万元),234,2278,1932,2659,2866,1440,1235,1175,46,15,758,1519,-136,-96,59,50,50,0,193,0,-234,65,332,2146,0,0,0,0,
营业外收支净额(万元),-3007,325,96,31263,2028,4320,2800,4205,4294,485,1191,848,--,-22,-159,-190,-201,-182,-226,-71,-6,--,0,0,0,--,--,--,
利润总额(万元),15032,10658,-26973,1377,-30351,19574,23555,16616,13305,16182,48443,5419,11597,8191,6740,3832,5542,3886,-7705,2236,1709,6958,9809,11187,3600,2060,2436,2457,
净利润(万元),13544,8817,-22169,1523,-25898,16614,17364,12820,9538,12476,36038,5121,8733,5994,4848,2416,3582,2403,-7526,1476,1188,5665,8338,9496,3060,2060,2004,2106,
净利润(扣除非经常性损益后)(万元),14850,5186,-35150,-27246,-27556,12608,15002,8207,6319,12113,34482,3625,8417,5980,4710,1885,3420,2572,-7675,534,1188,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),175189,73320,22630,22241,57912,97140,15915,107766,-40724,-33094,38428,25262,13925,45427,27571,11263,21269,5757,5498,-5915,-7606,8364,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),52022,3313,-103772,-87673,138048,86160,-3234,10113,10624,11933,-4592,3602,-13278,22482,-3405,3874,7773,-4518,-3846,-4963,10455,8028,--,--,--,--,--,--,
总资产(万元),1052103,1048131,971543,1042828,1117573,973039,757153,673527,706261,547880,433547,401794,352160,324168,317882,313332,272655,239549,240736,236633,215388,160654,141731,102912,52468,25880,19078,13155,
流动资产(万元),558138,530515,453322,531545,617220,544313,390823,387661,419336,319337,209673,198849,165555,170363,168272,169358,142286,--,0,--,117379,97965,91880,68579,37298,14082,9047,6443,
总负债(万元),679744,706605,637587,684921,769057,595603,518751,449007,491377,386961,278422,280196,231940,217038,212905,213214,182883,155504,159724,149481,135541,94976,77422,69860,39379,18111,13387,9469,
流动负债(万元),672515,626700,546678,500734,545814,490794,406724,335551,352828,331854,234548,222099,186848,164393,170248,186654,141270,--,0,--,78353,71656,63764,54471,20946,12925,6974,4137,
股东权益不含少数股东权益(万元),371159,340325,332757,358321,348615,377312,238093,223742,213861,159954,153849,120689,119072,107110,104977,100118,89207,83701,81010,86963,79745,65277,63971,32742,13089,7769,5690,3686,
净资产收益率加权(%),3.83,2.62,-6.38,0.43,-7.14,4.9,7.52,5.85,4.63,7.98,26.3,4.27,7.61,5.55,4.73,2.67,4.14,2.83,-9.09,1.76,--,9.07,--,--,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
