报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.16,0.31,0.3,0.84,0.61,0.86,1.14,0.72,0.9,
每股净资产(元),--,--,--,--,4.23,4.22,4.05,2.85,2.95,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.88,0.69,1.64,1.03,0.44,
主营业务收入(万元),42345,28049,26934,26831,24380,27652,33864,27636,21134,
主营业务利润(万元),13008,9891,9352,10121,9036,11220,13412,9822,9365,
营业利润(万元),3714,5717,6300,6342,4933,7018,9302,5236,6173,
投资收益(万元),-3,159,181,--,--,--,--,--,--,
营业外收支净额(万元),56,40,-1,275,2,-32,4,-69,-22,
利润总额(万元),3770,5757,6299,6617,4935,6985,9306,5168,6152,
净利润(万元),2628,4953,4759,5031,3654,5189,6854,4341,5412,
净利润(扣除非经常性损益后)(万元),2404,4486,4211,4831,3648,5186,6824,4586,5532,
经营活动产生的现金流量净额(万元),9435,9505,2860,11029,5285,4149,9840,6160,2629,
现金及现金等价物净增加额(万元),-2548,3641,-9447,17384,1242,-686,-12,1933,-622,
总资产(万元),76057,52666,52612,55036,34440,31069,34867,37589,27195,
流动资产(万元),29661,26386,25650,33925,17500,12644,14671,15778,8848,
总负债(万元),28954,8999,9903,15486,9086,5770,10557,20487,9490,
流动负债(万元),22010,8591,9726,15362,9053,5729,10509,20455,9480,
股东权益不含少数股东权益(万元),38294,43666,42709,39550,25353,25299,24310,17102,17705,
净资产收益率加权(%),6.52,11.65,11.69,19.83,14.96,21.22,33.07,26.77,36.08,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
