报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,
基本每股收益(元),0.22,0.1,0.01,0.09,-0.99,-0.76,0.01,0.72,0.73,0.68,0.45,0.65,0.27,--,0.22,0.12,
每股净资产(元),--,--,--,--,--,--,--,--,4.23,3.83,3.32,3.05,2.29,0,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.7,1.43,0.65,0.93,0.51,0.43,0.42,0.51,
主营业务收入(万元),922358,875026,746748,540418,477926,656250,781215,885206,805559,700853,494989,542626,366446,294861,297006,192325,
主营业务利润(万元),341818,335507,236473,173572,-59368,-27752,126385,295950,271676,249132,168286,230273,109988,89887,90053,60916,
营业利润(万元),160886,109090,65804,20108,-240875,-187843,5177,181510,183335,172859,109543,161337,61096,61988,58841,35455,
投资收益(万元),4746,1421,-749,5859,21414,2781,11586,319,-4393,-1728,-1193,1207,--,-4,--,21,
营业外收支净额(万元),17,-1153,-3434,19106,1200,-9532,7683,2430,377,-1293,5716,-23,2648,0,-2419,-6064,
利润总额(万元),160903,107937,62370,39214,-239675,-197375,12860,183940,183712,171566,115259,161314,63745,61218,56422,29391,
净利润(万元),57607,26133,2213,24174,-256116,-196926,1491,133891,134763,125109,83314,120270,41049,36970,33150,17676,
净利润(扣除非经常性损益后)(万元),-28686,1527,14159,3033,-268081,-193201,-18073,131836,134673,128049,77610,121991,39275,37240,37488,21371,
经营活动产生的现金流量净额(万元),343390,337493,216009,103287,-72297,-118711,50867,169664,129273,264469,121111,171209,93932,64869,62367,76763,
现金及现金等价物净增加额(万元),9158,-12991,-17029,-4179,-189,22497,-16901,-14438,-12699,-5062,-56419,-25902,141653,-969,9585,-93,
总资产(万元),2797682,2924959,3059259,3141295,3045557,2889403,2692451,2508879,2223144,1945922,1660747,1451871,1208087,885458,683672,543841,
流动资产(万元),170319,179897,219451,234556,251272,358797,299935,340738,270036,243443,230462,291112,276413,118007,122783,157092,
总负债(万元),2114515,2324086,2517466,2652388,2585846,2191996,1819878,1631842,1438497,1234235,1042848,882606,778860,687463,474456,366688,
流动负债(万元),1083046,1091586,1384917,1675472,1169560,947484,1021029,1069922,822488,645722,512302,461446,439052,295479,223863,216300,
股东权益不含少数股东权益(万元),609693,530529,479257,451308,430817,670574,868041,873848,782182,707860,613539,565033,423928,191494,205214,173869,
净资产收益率加权(%),9.13,5.16,0.48,5.48,-46,-25.59,0.17,16.17,18.1,19.12,14.24,23.85,13.34,18.64,17.49,10.17,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
