报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,
基本每股收益(元),0.11,0.11,0.05,0.08,0.09,0.23,0.32,0.43,0.01,0.58,0.16,0.15,0.13,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,2.76,4.19,3.62,3.46,3.31,3.1,3.58,4.14,4.58,4.29,2.66,2.24,2.14,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.36,0.53,0.26,0.31,0.21,0,0.11,0.17,-0.1,0.09,0,0.18,0.2,
主营业务收入(万元),120062,105885,106169,97863,83501,54539,44359,43465,37496,32753,31410,31366,27914,23297,19684,24964,20704,17007,20071,16558,12300,
主营业务利润(万元),23831,18820,17395,17198,16505,11083,9525,8038,5811,7534,9364,7471,7300,5404,5388,8505,8439,7642,8786,7468,5577,
营业利润(万元),8045,6977,5382,6523,7203,7550,10466,13333,164,328,2306,1653,1587,1486,-4140,2422,2902,1469,2654,2468,1649,
投资收益(万元),41,-13,39,64,674,5241,8147,13040,32,12,-0,329,592,4,-7,-8,-12,5,5,3,14,
营业外收支净额(万元),359,94,145,424,606,613,30,208,318,7330,-5,334,--,-139,-319,-31,19,94,0,0,0,
利润总额(万元),8405,7071,5527,6947,7810,8163,10496,13540,482,7658,2301,1986,1773,1380,-4466,2385,2909,1588,2602,2227,1543,
净利润(万元),5587,5639,2758,4358,4855,6320,8672,11571,294,6522,1790,1725,1513,1225,-4174,1925,2422,1417,2158,1896,1301,
净利润(扣除非经常性损益后)(万元),5061,5383,2515,4072,3857,1124,1564,331,-33,1012,1807,1140,1355,848,-4364,1923,2365,1219,0,0,0,
经营活动产生的现金流量净额(万元),1775,3739,4255,3101,-341,55,572,-1570,-9731,5971,2980,3560,2360,28,1086,1570,-802,720,2942,0,0,
现金及现金等价物净增加额(万元),64,-10377,9122,-9812,23578,-13760,5369,6364,3312,8036,-1564,2777,1479,-608,775,-1297,-13369,19614,2168,0,0,
总资产(万元),189854,169328,173696,158921,150658,126143,117647,113687,93690,73042,62267,58527,57175,52635,51134,54324,49197,57208,34226,30123,26871,
流动资产(万元),148209,127459,134438,126470,118968,94978,85955,78126,69900,52109,44204,44490,42220,38247,35807,39227,36505,--,0,0,0,
总负债(万元),60512,50766,50534,38140,35257,26149,21434,19477,18656,25593,21308,19356,19700,17494,17037,14890,11280,21734,20178,18270,15553,
流动负债(万元),58930,49217,49358,37130,34468,25575,20562,18034,16204,25108,20822,19236,19226,16981,16368,14213,8721,--,0,0,0,
股东权益不含少数股东权益(万元),111466,102705,107818,106419,103530,98143,96213,94209,75034,47449,40959,39169,37445,35108,34047,39359,37846,35406,13985,11796,11259,
净资产收益率加权(%),5.28,5.51,2.58,4.15,4.87,6.49,9.08,13.69,0.42,14.75,4.47,4.5,4.19,3.55,-11.34,4.98,6.44,8.56,17,16,12,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
