报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.81,0.69,0.84,0.75,0.67,0.57,0.55,--,
每股净资产(元),--,--,--,--,3.92,3.34,2.77,2.21,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.9,0.4,0.75,0.65,
主营业务收入(万元),92454,71191,45503,28083,22099,19766,16950,14795,
主营业务利润(万元),72286,60115,35138,18497,13308,11636,9367,7661,
营业利润(万元),11427,9652,7758,5208,4547,4005,3740,3013,
投资收益(万元),-10,122,305,--,--,--,--,--,
营业外收支净额(万元),-10,-55,-129,38,197,-27,136,-38,
利润总额(万元),11416,9597,7629,5246,4744,3978,3876,2975,
净利润(万元),9726,8322,6560,4524,4033,3421,3329,2559,
净利润(扣除非经常性损益后)(万元),9521,8159,6134,4494,3866,3446,3206,2592,
经营活动产生的现金流量净额(万元),9728,7721,4656,3774,5390,2429,4516,3877,
现金及现金等价物净增加额(万元),4913,2618,5008,-1950,1440,-617,601,1257,
总资产(万元),86918,79419,63230,37078,32263,29378,24142,19067,
流动资产(万元),34317,28269,31509,11149,10836,10026,8656,8181,
总负债(万元),21519,21326,11461,9466,8755,9363,7549,5803,
流动负债(万元),20563,15961,10500,8505,7794,8302,6488,4692,
股东权益不含少数股东权益(万元),65408,58093,51768,27611,23508,20015,16593,13265,
净资产收益率加权(%),15.85,15.24,13.72,17.77,18.53,18.69,22.3,40.61,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
