报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.4,0.22,0.06,0.31,0.08,0.08,0.05,0.06,0.38,0.55,0.41,0.32,
每股净资产(元),--,--,--,--,--,--,--,3.85,6.11,2.75,2.2,1.79,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.24,0.58,0.39,0.02,
主营业务收入(万元),209877,176134,107655,79419,57859,48270,44641,42891,40847,32694,25600,21176,
主营业务利润(万元),47381,35018,17597,13259,9364,7918,6357,4778,7531,8014,6191,4711,
营业利润(万元),18615,10967,3543,14190,1165,1881,1248,950,3385,4425,3204,2593,
投资收益(万元),2616,487,-59,11547,908,523,--,--,--,0,0,56,
营业外收支净额(万元),-327,-215,-315,336,2174,185,27,65,530,214,85,16,
利润总额(万元),18288,10753,3228,14526,3339,2067,1275,1015,3915,4639,3289,2610,
净利润(万元),14869,8156,2374,11099,2924,1936,1183,945,3399,4030,2954,2333,
净利润(扣除非经常性损益后)(万元),11936,7026,1894,1839,1294,1778,1159,890,2949,3849,2880,2269,
经营活动产生的现金流量净额(万元),24558,13349,3980,-391,8553,1170,4449,1734,2293,4251,2850,149,
现金及现金等价物净增加额(万元),24444,-10162,-564,17199,1264,145,-986,-5182,6502,846,453,-858,
总资产(万元),334531,278996,166099,156629,126126,105598,80113,77159,79921,38880,30989,27017,
流动资产(万元),171074,124602,77286,74287,40381,30699,41081,52614,56689,18189,15286,12092,
总负债(万元),200487,159301,67942,59436,60809,42498,19279,17196,20417,18812,14950,13933,
流动负债(万元),149294,125005,66402,57033,51430,38510,15320,17005,19490,17727,14950,13933,
股东权益不含少数股东权益(万元),134044,101047,98157,97193,65028,62805,60833,59962,59504,20069,16039,13084,
净资产收益率加权(%),13.58,8.07,2.44,15.04,4.57,3.15,1.96,1.58,7.29,22.32,20.29,20.09,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
