报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.02,0.2,0.4,0.18,0.27,0.34,0.35,0.45,0.45,0.38,0.31,
每股净资产(元),--,--,--,--,--,--,--,--,1.97,1.52,1.1,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.18,0.2,0.18,
主营业务收入(万元),12855,16849,17490,13763,19879,19021,17426,15551,12760,11043,8393,
主营业务利润(万元),8221,11193,11943,9348,11357,12019,11312,10147,8662,7668,5091,
营业利润(万元),362,5035,5803,56,1067,2136,3512,4501,3921,3438,2545,
投资收益(万元),113,113,-12,40,-7,203,45,--,0,0,0,
营业外收支净额(万元),79,-4,63,2514,2675,2598,1346,1032,865,587,644,
利润总额(万元),442,5030,5866,2571,3741,4735,4858,5533,4787,4026,3189,
净利润(万元),435,4759,5549,2557,3705,4699,4813,5521,4667,3983,3186,
净利润(扣除非经常性损益后)(万元),-913,3175,2866,42,1031,2100,3467,4488,3802,3395,2541,
经营活动产生的现金流量净额(万元),-1030,9380,7680,-1425,-5620,-286,-53458,-13372,1847,2127,1847,
现金及现金等价物净增加额(万元),-8389,363,-2945,1852,9968,-4590,-31587,33993,-158,2847,3477,
总资产(万元),167311,170465,168220,166951,165301,138911,137481,94099,37807,33070,26274,
流动资产(万元),151378,154046,152701,151879,150623,119706,122752,88399,35016,30578,23867,
总负债(万元),92112,94403,89969,93188,92894,68953,70899,30820,17248,17176,14828,
流动负债(万元),43119,40311,38904,26934,22999,34479,24302,6652,6722,5574,5607,
股东权益不含少数股东权益(万元),75164,76025,78200,73733,72369,69912,66531,63225,20503,15837,11424,
净资产收益率加权(%),0.58,6.17,7.3,3.5,5.21,6.91,7.42,13.19,25.68,29.69,32.41,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
