报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,
基本每股收益(元),0.1,0.05,0.07,0.02,0.04,0.09,0.03,0.18,0.6,0.54,0.31,0.11,-0.08,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.57,2.47,1.92,1.82,1.71,1.77,1.78,3.29,1.83,1.35,1.85,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.58,0.66,0.17,0.28,0.24,0.17,0.06,0.43,0.58,0.58,0,
主营业务收入(万元),115231,112832,102839,94257,89250,93276,97984,86392,96175,82005,56920,38500,34494,31848,28243,24796,20122,17305,13565,
主营业务利润(万元),28269,24994,23975,24466,23888,25523,27686,27301,33040,26900,18891,10257,7740,8337,9999,11467,10477,9433,6689,
营业利润(万元),7470,4423,4523,1767,2153,5331,1631,10529,14839,12064,7769,2595,-2202,1166,4029,6487,5612,4938,3789,
投资收益(万元),4003,1666,2327,392,543,370,-702,-117,491,--,131,1154,629,-314,-143,35,0,46,0,
营业外收支净额(万元),-33,-268,-46,559,617,669,568,667,356,505,691,363,--,-146,-159,-132,-40,0,0,
利润总额(万元),7437,4156,4477,2325,2770,6000,2199,11196,15195,12569,8459,2959,-1230,1268,3775,6415,5621,4990,3787,
净利润(万元),4639,2481,3061,869,1930,4060,1456,8598,11814,10580,6104,2228,-1646,779,2558,4435,3784,3281,2476,
净利润(扣除非经常性损益后)(万元),2073,1196,923,185,1195,3258,1237,7990,11402,10124,5222,397,-3697,272,2584,4503,0,0,0,
经营活动产生的现金流量净额(万元),12834,5449,6201,8960,5395,14852,4239,14419,13609,12793,3405,5360,4642,3387,1098,4687,4571,0,0,
现金及现金等价物净增加额(万元),8521,485,-3717,3442,2158,-5896,-16282,-14525,40036,939,-1014,1276,-1238,-1656,3590,5556,-502,0,0,
总资产(万元),184165,186261,177739,174861,162386,158581,165046,161139,165753,119176,107415,73100,69628,88949,77937,55619,31880,24918,20458,
流动资产(万元),118913,108762,96537,98903,82249,75276,82238,93567,106704,66840,56765,29799,23540,31210,28987,20182,10590,9320,10015,
总负债(万元),43842,52619,47982,48283,37614,34230,45558,41690,52644,64888,64657,35044,34481,52889,41842,18599,17438,14304,12398,
流动负债(万元),42211,51121,41229,41479,35772,32260,42696,40232,48214,53556,55574,34781,30397,41861,33838,13085,8759,5280,8155,
股东权益不含少数股东权益(万元),127954,123520,121014,118880,118005,116092,111980,111925,106799,48203,37417,35454,33226,34517,34610,35601,14352,10553,8022,
净资产收益率加权(%),3.69,2.03,2.55,0.73,1.65,3.56,1.3,7.9,20.61,24.66,15.85,6.49,-4.84,2.26,7.24,17,30,32,37,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
