报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.13,0.12,0.2,-0.34,0,0.15,0.13,0.24,0.24,0.2,0.14,0.1,0.06,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.82,3.63,3.46,3.35,3.29,3.97,3.96,3.95,3.92,3.91,3.86,3.31,3.21,1.55,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.14,0.9,0.52,-1.68,-1.58,-0.45,-0.35,-0.3,0.22,-0.37,-0.5,0.26,0,--,
主营业务收入(万元),956447,340141,634949,353125,380218,318104,174944,321314,325396,198623,116903,150527,181905,99006,70028,56200,72052,51554,60868,58687,38760,56748,
主营业务利润(万元),191435,66293,97665,60507,68584,84542,53748,70839,73964,56729,31411,32978,25535,18597,20492,17086,19150,14776,13927,20684,17441,22547,
营业利润(万元),54804,24456,45276,-29170,21668,43137,16111,42864,45352,37526,21190,14851,8235,5709,5569,3389,4596,3438,6147,8308,4492,8809,
投资收益(万元),25138,-225,420,-357,-369,236,72,-700,325,6477,9824,-849,-206,-365,-1140,-188,137,994,3348,-176,-263,840,
营业外收支净额(万元),127,789,31,12927,8339,10,8257,2208,10096,1326,1260,2815,--,-129,-130,-128,-1279,-616,-201,0,0,0,
利润总额(万元),54930,25245,45307,-16243,30007,43147,24368,45071,55448,38853,22450,17667,8723,5237,4320,3073,3454,4676,9294,9603,4541,9587,
净利润(万元),14157,13472,21813,-37677,449,16836,14370,26022,26789,22618,15642,11236,5177,3324,2164,1572,2088,3429,6630,6440,6578,5684,
净利润(扣除非经常性损益后)(万元),13768,12851,14420,-49299,-5886,16830,8183,24421,18647,16448,6344,10179,5291,3410,3196,1491,2512,2755,6831,0,0,--,
经营活动产生的现金流量净额(万元),94944,400168,198467,-220953,-360553,-323637,-150082,-8807,15274,99832,57596,-185373,-175079,-18917,-14850,-12545,8963,-15805,-21118,8234,0,--,
现金及现金等价物净增加额(万元),-75921,-257858,-114450,202125,237888,-248445,194016,66884,-73340,20403,6294,-90189,135105,25207,-17746,14574,13025,-18456,25988,8076,0,--,
总资产(万元),2557710,3166299,3567908,3448495,2439101,1878021,1760448,1219835,1231577,1268278,1020861,952044,812714,504719,417361,355017,317847,295960,305913,256370,256057,243137,
流动资产(万元),2317245,2948514,3366416,3238370,2276144,1757201,1655018,1111004,1128309,1182088,935010,857135,754899,468873,379154,315401,286442,--,0,0,0,202254,
总负债(万元),2013356,2640064,3051969,2923069,1878831,1283791,1202065,720980,750661,830374,609084,553515,421956,316364,238977,175125,148628,127387,135897,143847,149834,144830,
流动负债(万元),1512051,2074542,1935370,1143209,721197,692922,810049,462297,681795,617400,400209,326898,307285,259391,206756,147817,108171,--,0,0,0,143628,
股东权益不含少数股东权益(万元),465614,451516,438066,416290,454224,458873,446490,440420,422144,400896,382697,370376,364232,168387,167990,167547,165996,165604,163730,103924,100687,97043,
净资产收益率加权(%),3.09,3.03,5.11,-8.66,0.1,3.72,3.23,6.03,6.51,5.77,4.16,3.06,2.53,1.96,1.28,0.94,1.25,2.07,5.27,6.2,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
