报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
基本每股收益(元),0.45,0.41,0.54,--,0.84,0.8,0.74,0.74,0.57,
每股净资产(元),--,--,--,--,4.98,4.29,3.64,3.04,2.3,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.62,0.8,0.36,1.01,0.35,
主营业务收入(万元),32556,29471,28596,--,25379,27341,26895,24401,18945,
主营业务利润(万元),11499,9568,9992,--,11167,10913,10541,10066,7658,
营业利润(万元),4314,3939,5183,--,6080,5721,5278,5254,4110,
投资收益(万元),222,113,715,--,-57,10,14,9,987,
营业外收支净额(万元),-35,7,205,--,284,253,294,298,84,
利润总额(万元),4279,3946,5388,--,6364,5974,5572,5552,4194,
净利润(万元),3913,3597,4642,--,5489,5176,4798,4794,3734,
净利润(扣除非经常性损益后)(万元),3178,2737,3273,--,5235,4949,4536,4540,2707,
经营活动产生的现金流量净额(万元),5203,2752,4442,--,4032,5207,2313,6570,2294,
现金及现金等价物净增加额(万元),1524,4409,-996,--,702,-746,-2197,4908,1223,
总资产(万元),83180,78003,73873,69936,41300,34999,32607,26382,19815,
流动资产(万元),55986,50510,48017,44484,17022,14302,15902,15521,12501,
总负债(万元),10548,8345,7263,6841,8908,7122,8930,6646,4873,
流动负债(万元),8198,6008,5024,5167,6125,4507,7342,5855,4873,
股东权益不含少数股东权益(万元),72461,69254,66610,63095,32392,27878,23677,19736,14943,
净资产收益率加权(%),5.53,5.3,7.18,--,18.36,20.21,22.33,27.65,28.42,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
