报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.52,0.67,0.77,0.63,0.68,0.88,0.53,0.34,0.53,1.16,0.9,0.6,
每股净资产(元),--,--,--,--,--,8.84,8.44,8.06,7.92,4.17,3.13,2.36,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,1.74,0.78,0.72,0.52,1.21,1.17,0.34,
主营业务收入(万元),279482,300797,278804,142039,117856,105083,90871,79933,78842,75938,58461,56993,
主营业务利润(万元),159772,146268,95977,38007,40344,36234,27600,18434,16837,21471,17722,13397,
营业利润(万元),15533,36792,34048,14974,16507,12787,8358,3969,4819,11546,9290,5870,
投资收益(万元),-9,93,-16,--,--,--,--,--,--,0,3,0,
营业外收支净额(万元),15983,218,37,2004,805,-455,-307,1004,1717,610,359,344,
利润总额(万元),31516,37010,34086,16978,17311,12332,8051,4973,6536,12156,9649,6214,
净利润(万元),20329,26386,28630,15939,17098,10870,6460,4161,5599,10462,8135,5367,
净利润(扣除非经常性损益后)(万元),6462,25100,28006,14243,16414,10796,6722,3320,4143,9944,7833,5087,
经营活动产生的现金流量净额(万元),57798,35220,15183,24148,20792,21946,9392,8661,6269,10867,10562,3023,
现金及现金等价物净增加额(万元),26499,2929,23703,4092,1653,3974,-8765,-1620,32011,2150,3782,126,
总资产(万元),559239,528659,490390,225688,199629,178528,157580,146982,139820,95795,69256,62616,
流动资产(万元),219017,188169,172850,112495,99035,84212,80834,86515,84150,49440,36319,36591,
总负债(万元),150755,119855,96624,75268,68595,66861,55411,49426,43935,58262,41104,40967,
流动负债(万元),117753,92843,84441,68188,63406,54652,51476,44808,38635,53560,37104,38167,
股东权益不含少数股东权益(万元),406417,400948,386433,143672,129252,111667,102169,97556,95884,37533,28153,21277,
净资产收益率加权(%),5.47,6.54,8.46,11.72,14.19,10.16,6.47,4.3,8.39,31.86,33.13,28.59,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
