报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,1992-12-31,1991-12-31,1990-12-31,
基本每股收益(元),0.42,0.29,0.27,0.18,0.13,0.26,0.14,0.11,0.12,0.1,0.1,0.85,0.01,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.32,1.2,1.1,1.01,-1.15,-1.18,-1.19,-0.42,0.28,1,3.16,4.13,4.17,5.15,4.71,4.4,4.03,4.49,7.66,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.2,0.1,0.12,-0.01,0.21,0.01,-0.02,-0.19,0.22,-0.03,0.34,-0.31,-0.23,-0.12,--,--,--,--,--,--,--,--,
主营业务收入(万元),301928,249875,230588,206750,192716,187618,184576,156933,138775,123656,108779,16515,18998,28489,30719,33201,42444,45751,50801,70406,89240,88041,87606,96690,93640,72117,81844,40520,24778,24044,
主营业务利润(万元),70282,53557,30448,28228,22786,20284,22727,19009,19065,16836,15057,101,1654,4972,-673,1885,-6036,-8463,-1412,14697,-4212,15397,15486,18489,16870,15466,16009,3957,2755,2186,
营业利润(万元),34617,24716,19813,13172,8596,17148,7908,5749,6869,6308,5575,-11992,-9370,335,-22104,-25220,-25719,-71066,-32375,1029,-30620,4081,15477,18489,16870,15881,13660,4065,2850,2312,
投资收益(万元),526,319,4496,-42,1033,9838,822,602,754,2009,832,633,-104,-67,-4963,-2521,-3,-1026,-698,-1052,26,3556,11,178,406,864,0,0,0,0,
营业外收支净额(万元),165,7,-39,1589,2036,2886,3386,3245,2511,2624,2120,45750,9857,-1994,-3619,-23,192,-12816,934,611,911,--,0,0,0,0,--,--,--,--,
利润总额(万元),34781,24724,19774,14761,10632,20034,11295,8994,9380,8931,7695,33758,487,574,-30686,-27725,-25459,-84821,-32084,702,-29683,10158,16643,18260,16869,16632,13670,4048,2896,2278,
净利润(万元),24613,16716,15532,10563,7494,15314,8047,6133,6756,5790,5577,33758,487,574,-30686,-27725,-25459,-84821,-32084,678,-29848,8477,16307,15819,14598,14377,11620,2926,1939,1266,
净利润(扣除非经常性损益后)(万元),24366,16538,15439,10385,7212,8121,6745,4884,5726,4188,4949,-12515,-9401,-9561,-29231,-21846,-30417,-69527,-32674,578,-30828,--,--,--,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),14904,12724,29055,18640,5337,14821,3474,5557,11894,5708,7172,-536,8248,219,-777,-7603,8527,-1192,13780,-12205,-9075,-4858,--,--,--,--,--,--,--,--,
现金及现金等价物净增加额(万元),25854,1314,69931,-25743,-2077,27556,-1086,-5931,7976,14843,-19323,45650,-1393,695,-3518,-660,-1745,-224,-1697,-8898,479,9264,--,--,--,--,--,--,--,--,
总资产(万元),256745,210840,204306,158804,145104,147295,130454,120549,110727,99301,93133,101639,48481,55117,79385,107412,120975,152191,233617,274606,282250,303235,275205,230613,188684,157442,134518,71962,29322,29352,
流动资产(万元),192483,151319,146189,100363,86706,90439,68684,67533,69711,59167,57551,66541,13129,17728,15564,31768,40314,62527,0,--,0,177981,126647,96749,59056,55483,52410,50528,18327,17473,
总负债(万元),77476,54009,59616,34099,30192,39823,38331,35978,32329,27668,27513,41865,94020,101841,126457,124209,110047,111848,106364,108868,112023,94265,107805,103279,71489,62354,57192,0,0,0,
流动负债(万元),56348,53327,59357,33752,29887,36097,38165,35792,32152,27637,27458,41865,93787,101727,123243,121901,101359,104795,0,--,0,76899,89855,73225,47439,36580,24975,9574,17825,17876,
股东权益不含少数股东权益(万元),170171,149644,136898,123993,113807,106313,90999,82952,76820,70148,64311,58704,-45539,-46724,-47072,-16797,10928,40343,125115,163600,165393,204135,161417,121350,111212,89194,76177,40443,9814,9349,
净资产收益率加权(%),15.39,11.67,11.88,8.85,6.81,15.52,9.25,7.68,9.19,8.61,9.07,--,0,0,0,0,0,-102.56,-22.63,0.41,0,5,--,0,0,0,--,--,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
