报告日期,2020-12-31,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,
基本每股收益(元),0.96,0.87,0.66,1.3,1.17,0.78,--,3.94,
每股净资产(元),--,--,--,--,3.44,4.37,3.33,8.41,
每股经营活动产生的现金流量净额(元),--,--,--,--,0.7,2,2.33,0.82,
主营业务收入(万元),48260,37125,27556,25033,21913,16929,14957,10918,
主营业务利润(万元),27698,24891,19539,18010,13656,11109,8647,6252,
营业利润(万元),12511,12379,8629,10300,7496,3962,4616,3149,
投资收益(万元),1013,1112,1188,169,166,114,68,26,
营业外收支净额(万元),5,200,-0,0,1765,1808,539,749,
利润总额(万元),12516,12580,8628,10300,9261,5770,5156,3898,
净利润(万元),12829,11422,8495,9093,8134,4818,4456,3944,
净利润(扣除非经常性损益后)(万元),11894,10264,7410,8802,7991,6805,4393,3977,
经营活动产生的现金流量净额(万元),14460,1255,5979,5037,4910,6667,7002,818,
现金及现金等价物净增加额(万元),19983,23232,-7689,-1279,3488,7605,-390,-645,
总资产(万元),138762,94103,80870,33138,27355,19852,16758,13995,
流动资产(万元),100745,61773,60706,24142,20101,15644,12230,9687,
总负债(万元),36146,10821,5219,3939,3185,5274,6745,5581,
流动负债(万元),13717,10590,5045,3766,3044,5160,5209,3681,
股东权益不含少数股东权益(万元),102616,83262,75629,29163,24142,14557,9988,8414,
净资产收益率加权(%),13.97,14.45,12.23,35.01,42.86,49.26,46.94,61.91,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
