报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.63,0.61,0.55,0.64,0.57,0.54,0.48,0.41,0.41,0.37,0.31,0.37,0.35,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.41,3.07,2.78,2.64,2.47,2.28,2.14,2.04,1.9,1.76,1.58,1.56,1.54,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.22,0.66,0.56,0.58,0.45,0.34,0.33,0.29,0.23,0.21,0.2,0.21,--,--,
主营业务收入(万元),744477,682880,737953,846056,695461,635474,583146,522496,594851,394050,366924,366589,315379,251663,261576,206385,154636,140135,79257,74130,67130,62595,
主营业务利润(万元),388231,327639,410815,418989,421425,381484,363345,313665,321956,213198,186342,201969,185224,149843,117567,108920,78715,78876,51990,48252,50057,46063,
营业利润(万元),420141,502411,447749,399861,366904,322340,299375,257887,268579,168131,139921,166578,169203,134957,105953,97979,67293,68265,41590,37016,39278,34396,
投资收益(万元),162100,329049,145060,78882,7782,30687,13600,4691,1836,-8614,-5167,-1014,-64,-82,-910,-2429,10,-1225,540,--,--,--,
营业外收支净额(万元),-7721,-71111,-47657,3395,5531,14682,5941,1881,3219,1967,2209,67,1831,1075,1488,1344,-473,549,587,504,292,979,
利润总额(万元),412419,431300,400092,403256,372435,337022,305316,259768,271798,170098,142129,166645,171034,135985,106580,96916,66874,67589,44676,37520,39569,35375,
净利润(万元),304359,294389,264418,308936,275787,257424,232215,197251,197747,125104,105221,124121,116453,89770,68570,62080,46664,47531,39137,37520,37627,35375,
净利润(扣除非经常性损益后)(万元),254517,193172,242892,260004,248086,233460,218264,195843,195163,123520,103461,128320,115226,89027,67541,61164,46951,47099,37010,--,--,--,
经营活动产生的现金流量净额(万元),550105,389056,347378,669343,330627,269355,183249,131698,106141,220747,186963,194300,151969,113962,111000,98587,78710,71540,58101,59574,--,--,
现金及现金等价物净增加额(万元),20740,-148219,-282173,352577,6631,102563,13361,-13316,10998,82896,-16105,-117777,-1591,3016,-50761,85335,40357,25527,14645,18858,--,--,
总资产(万元),8035963,6859614,5083922,4543051,4442949,4400898,3906668,3128611,2321060,1444028,1387780,1427748,1165798,1032755,896062,831046,755295,728297,627282,628244,617186,352796,
流动资产(万元),930484,744060,1084693,1370146,1888132,1855491,1346845,1239062,454211,135803,36362,42729,162912,160448,166932,202262,112978,--,0,32509,12482,1500,
总负债(万元),4597219,3928072,2376964,2024385,2024174,2154599,1831214,1301835,676406,405734,448915,538240,332148,264834,173955,143802,116799,136543,175777,182617,176192,175358,
流动负债(万元),1194206,1115687,626790,715973,765241,801077,685723,645187,436594,277351,319142,430305,297905,198834,107955,67802,50799,--,0,54021,16448,9607,
股东权益不含少数股东权益(万元),3212119,2726113,2660813,2491905,2294595,2118141,1933366,1761772,1639094,1032114,936611,887229,831528,767268,721228,686295,637671,591007,451505,445627,440994,177439,
净资产收益率加权(%),10.73,10.38,10.29,12.93,12.48,12.71,12.57,11.6,12.75,12.77,11.54,14.06,14.85,12.18,9.78,9.38,7.48,8.31,8.4,8.2,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
