报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,
基本每股收益(元),0.06,0.03,0.07,0.22,0.14,0.22,0.27,0.3,0.7,0.72,0.59,0.3,
每股净资产(元),--,--,--,--,--,--,--,--,4.99,--,--,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.14,0.65,0.29,0.24,
主营业务收入(万元),48198,46375,37968,42165,40472,40207,29135,23496,22340,18967,15810,10267,
主营业务利润(万元),16192,14945,11596,13536,10448,10192,8061,7526,7468,6457,5831,3365,
营业利润(万元),13114,9546,11118,7460,4236,4251,3397,3786,4162,4041,3758,1882,
投资收益(万元),588,1246,1991,626,544,278,--,--,--,88,74,15,
营业外收支净额(万元),-3,-227,-16,253,407,260,204,225,868,774,141,66,
利润总额(万元),13111,9319,11103,7713,4643,4510,3602,4011,5030,4815,3899,1949,
净利润(万元),11942,7053,8086,6594,4034,3914,3128,3439,4275,4158,3355,1690,
净利润(扣除非经常性损益后)(万元),9186,4572,6146,6366,3655,3660,2931,3228,3518,3485,3225,1627,
经营活动产生的现金流量净额(万元),744,5229,961,8406,10909,6831,3242,2739,1077,3797,1654,1413,
现金及现金等价物净增加额(万元),219493,-360084,636347,1553,1492,-8565,-5489,-2738,13578,3019,164,-14,
总资产(万元),805279,819973,829472,73980,70371,63588,52331,47581,43840,21370,13130,8463,
流动资产(万元),683568,724273,744926,24004,22157,23511,27333,30280,30199,13250,8275,4408,
总负债(万元),34390,60679,77008,13715,17466,16199,8650,6332,5256,4923,7341,3528,
流动负债(万元),21548,31812,52587,12732,16739,16050,8479,6139,5040,4923,7341,3528,
股东权益不含少数股东权益(万元),771338,759396,752570,60265,52906,47389,43681,41250,38584,16447,5789,4935,
净资产收益率加权(%),1.56,0.93,1.17,11.69,8.04,8.62,7.38,8.63,19.83,32.63,67.83,41.33,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
