报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.23,-4.49,0.67,0.93,0.06,-0.51,0.02,0.02,0.02,0.28,0.22,1.7,0.18,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.61,1.58,1.3,0.77,-0.93,-1.01,0.81,1.37,1.44,1.34,1.17,1.17,1.1,1.73,2.15,2.04,2.16,2.35,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.93,-0.73,0.21,0.25,0,-0.01,-0.05,0.04,-0.99,0.78,0.14,-0,0.08,0.08,--,--,--,--,--,
主营业务收入(万元),183485,256933,151037,102920,30543,21319,16844,20624,9904,30129,11004,0,178,5,3475,6454,49989,16103,3280,5866,10548,16940,18942,16666,17124,13669,10290,
主营业务利润(万元),14435,20285,47179,36753,4657,-2211,2833,3365,2422,7002,3275,0,36,0,281,578,1428,1005,273,432,1305,1716,564,829,1506,2211,2971,
营业利润(万元),9805,-231440,44658,27145,1989,-5081,1189,1144,555,4976,2477,-840,-1381,-16468,-5033,-693,964,1115,79,-195,-2724,-1514,785,1192,1851,2266,2473,
投资收益(万元),3965,1377,5168,357,--,--,--,--,--,--,0,--,--,0,0,60,0,0,269,376,-934,-62,426,35,243,560,136,
营业外收支净额(万元),4909,-285,181,3591,-246,-692,-9,-51,11,49,1057,19627,0,-3,1,-3,-2,-4,-94,9,-61,--,0,0,0,96,-2,
利润总额(万元),14714,-231725,44839,30736,1742,-5773,1180,1093,566,5025,3534,18787,1702,-16470,-5032,-636,961,1111,254,190,-3719,-1841,1417,1319,2156,2970,2607,
净利润(万元),12238,-234966,35058,23325,593,-4934,199,208,209,2672,2156,15420,1614,-16470,-5032,-670,855,1146,650,414,-3906,-2069,1066,646,1657,2422,2426,
净利润(扣除非经常性损益后)(万元),3323,-235794,29571,21198,760,-4467,205,252,202,2624,1311,-824,-1381,-16468,-5064,-730,772,1150,475,60,-3762,--,--,--,--,--,--,
经营活动产生的现金流量净额(万元),-57748,-64989,-7391,35592,7011,1635,4495,5295,-8961,-7049,2033,2237,9,-53,-483,368,-8972,7038,1303,-38,747,711,--,--,--,--,--,
现金及现金等价物净增加额(万元),-52148,-51414,-24217,203752,7012,1634,299,702,-1405,-12167,11227,3233,8,-93,-1251,-484,-8966,8720,1542,313,-231,-21,--,--,--,--,--,
总资产(万元),291716,324648,577193,639362,74478,68329,68092,61016,63046,51780,47629,30643,896,4131,20034,25493,26160,21115,16805,18444,18384,26405,30188,36705,28319,25362,20159,
流动资产(万元),189193,263179,325786,353552,73513,67441,67475,60626,62816,51638,47537,30597,128,111,15655,20764,19692,--,--,0,0,11380,13263,19854,14874,13790,12058,
总负债(万元),16323,41742,37506,127970,58993,53650,47917,41655,43964,33259,32200,20951,9347,13279,12713,13139,13136,8946,4138,4863,7780,9644,11359,18996,12704,8961,5944,
流动负债(万元),16323,40008,35058,112766,58993,52705,47717,41455,38964,28359,20363,20951,9347,13279,12713,13139,13136,--,--,0,0,9644,11359,18996,12704,8961,5944,
股东权益不含少数股东权益(万元),275549,283302,538450,506717,11577,10983,15916,15659,15451,15242,12480,6969,-8451,-9149,7322,12354,13024,12169,10629,10617,9974,15613,17682,16790,14779,16074,13884,
净资产收益率加权(%),4.54,-57.38,6.71,6.81,5.26,-36.68,1.02,1.34,1.36,19.34,18.91,0,0,0,-51.15,-5.28,6.76,9.89,6.31,3.9,0,--,--,0,0,--,--,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
