报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
基本每股收益(元),0.76,0.66,1.05,1.01,0.6,--,--,--,
每股净资产(元),--,--,--,4.18,3.18,4.51,3.71,3.13,
每股经营活动产生的现金流量净额(元),--,--,--,-0.23,-0.15,0.73,0.79,0.51,
主营业务收入(万元),31188,27039,23217,19160,15026,15942,12409,11741,
主营业务利润(万元),14852,12694,10940,9101,6864,7456,5191,4654,
营业利润(万元),7470,6841,6018,4563,3058,3820,2194,2132,
投资收益(万元),507,534,29,102,19,103,-37,143,
营业外收支净额(万元),-11,99,198,504,109,8,59,37,
利润总额(万元),7460,6940,6216,5067,3167,3828,2253,2170,
净利润(万元),6524,5683,4909,4051,2413,2927,1456,1518,
净利润(扣除非经常性损益后)(万元),6329,5110,4658,3636,2296,2904,--,--,
经营活动产生的现金流量净额(万元),749,-3218,1678,-930,-609,1639,1588,1022,
现金及现金等价物净增加额(万元),-5395,1803,9387,-678,-1422,1857,-1086,951,
总资产(万元),59594,52055,44929,24962,18503,17122,13231,12641,
流动资产(万元),49217,44162,40555,20765,14454,13414,8429,8813,
总负债(万元),10200,7841,5511,8245,5795,7033,5808,6387,
流动负债(万元),10197,7841,5507,8241,5795,7033,5808,6387,
股东权益不含少数股东权益(万元),48670,43098,38011,15413,11418,9002,6462,5504,
净资产收益率加权(%),14.22,13.77,18.38,30.14,23.64,38.96,25.26,30.28,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
