报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,
基本每股收益(元),0.06,0.07,0.11,0.58,0.95,0.75,0.75,0.42,0.09,0.29,0.42,-0.31,0.5,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,3.56,3.76,3.4,3.01,3.83,3.47,3.24,3.08,5.77,4.86,4.52,3.99,3.74,3.47,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,1.49,1.49,1.33,0.43,1.01,1.14,0.87,0.75,1.69,1.3,1.19,1.21,0.83,0.79,
主营业务收入(万元),17348480,16986116,15245944,11381424,12890487,12540686,13383287,13396666,13342077,10430770,7974233,6782514,5043461,4431283,4024778,3029270,2347965,1872534,1581666,1255839,1049341,808581,
主营业务利润(万元),2347948,1739452,1587386,2324647,3622585,3046387,2992397,2115808,1111998,1134161,1261557,84245,934044,1038782,876022,771140,774411,615860,545743,440706,333376,235697,
营业利润(万元),463916,364844,409523,1413901,2300572,1855200,1834795,912076,113927,412221,593343,-460190,712468,758914,658912,643445,677350,528552,443829,--,241761,175264,
投资收益(万元),141317,157285,221219,238314,169720,142389,85104,81729,80392,63206,80946,18483,134106,26768,22866,19596,13389,-4614,1929,--,--,0,
营业外收支净额(万元),17365,-21209,-37519,22732,37941,32279,-69865,30650,120888,47121,11641,16885,26519,-11308,-16658,5344,-13331,-2730,-3506,--,-1894,49384,
利润总额(万元),481281,343635,372004,1436634,2338513,1887479,1764930,942726,234814,459342,604984,-443304,738987,775001,667904,669184,677408,521208,442252,305543,239867,224648,
净利润(万元),168646,143888,179315,881429,1378605,1054575,1052013,586865,126825,354430,508100,-370123,599706,555038,476263,538906,545714,408235,363606,264423,201411,187548,
净利润(扣除非经常性损益后)(万元),78012,142031,45030,798090,1351301,1057379,1161071,582521,84712,322316,554804,-372380,528488,561189,482698,531464,556392,411113,366794,--,--,0,
经营活动产生的现金流量净额(万元),3732419,2889189,2919736,3151082,4236271,3332007,4023943,2692808,2094915,1806672,1598944,518589,1222140,1378429,1053012,907156,1015697,780486,711415,683784,471563,447812,
现金及现金等价物净增加额(万元),-297442,602195,-83969,33225,-554317,289669,-116371,195261,-87366,419946,-80227,-174564,408366,55953,35214,-183312,112605,82947,18476,-50483,30778,70543,
总资产(万元),41359654,40344146,37869373,30941763,29972972,27216495,26027485,25686187,25436539,22395275,19399713,16458766,12213935,10849149,9494794,7132498,5327697,4809876,4722971,4241133,4060882,3817325,
流动资产(万元),6077509,6179907,4853771,3696662,3188659,3659206,3352373,3514507,3440405,2879458,2199483,2001818,1855106,1312615,1206317,965365,830287,--,0,1005134,585855,540157,
总负债(万元),29630770,30165526,28649006,21265160,20378987,18874505,18623023,19194363,19620553,16309353,14528025,12301486,7137361,6064570,5093174,3156818,1740018,1811075,1961788,1989189,1949060,1856065,
流动负债(万元),14162041,13820622,15595049,13019625,12051542,10229425,9718262,9128267,9376485,8005583,5655677,5165173,3053212,2530575,2191888,1559989,824657,--,0,776478,640691,436667,
股东权益不含少数股东权益(万元),9855864,8323463,7553334,8152151,7940897,6919822,6174778,5558079,5007526,5289127,4101552,3624658,4611968,4178302,3908155,3718340,3478710,2916948,2712556,2251944,2111821,1961260,
净资产收益率加权(%),1.37,1.88,2.47,10.91,19.29,16.27,17.87,11.11,2.47,8.53,12.67,-8.99,13.47,13.74,12.6,15.08,16.61,14,14.8,--,9.8,10.2,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
