报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,
基本每股收益(元),0.31,0.18,0.64,1.03,0.96,0.73,0.73,0.59,0.33,0.74,0.94,0.39,0.37,--,
每股净资产(元),--,--,--,--,--,--,--,--,4.19,7.82,7.38,1.67,1.28,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,-0.27,-0.39,0.37,0.41,0.37,--,
主营业务收入(万元),359997,366552,339749,315792,278742,202577,170989,121169,92624,80740,48959,36354,37080,25672,
主营业务利润(万元),66899,59381,60232,80197,65203,41582,34924,26566,15676,14686,13941,7271,5848,3468,
营业利润(万元),18174,6467,15851,30876,28047,21129,20749,17512,9213,11012,10383,4090,3913,1935,
投资收益(万元),296,12,-157,-134,10,47,-23,--,-4,0,0,0,0,--,
营业外收支净额(万元),-118,1349,4362,2410,3419,2085,3109,1288,1162,812,865,452,291,89,
利润总额(万元),18055,7816,20213,33286,31466,23214,23858,18800,10375,11824,11248,4542,4204,2024,
净利润(万元),16489,7232,17423,27794,26039,19605,19729,15862,8804,10055,9607,3891,3566,1828,
净利润(扣除非经常性损益后)(万元),13769,5243,13417,25671,23105,17754,17127,14666,7755,9369,8807,3507,2453,1214,
经营活动产生的现金流量净额(万元),35316,19349,-18300,12577,24465,21825,793,-6346,-7405,-5315,5021,4110,3691,-1700,
现金及现金等价物净增加额(万元),1287,4885,2693,-1719,-15464,6167,7612,-19071,-16740,19472,22097,2814,6552,-125,
总资产(万元),389210,391791,383721,343896,291817,224688,202452,153845,132100,119155,116498,26277,24062,13033,
流动资产(万元),255246,250686,250653,215972,173549,153024,137141,101966,96208,103836,108478,22633,21105,10359,
总负债(万元),149615,158702,158084,131572,107859,66465,57910,27108,18957,13584,16932,9602,11278,5916,
流动负债(万元),145318,155150,147039,110745,76091,64072,57293,25176,18055,12562,16140,8908,10800,5655,
股东权益不含少数股东权益(万元),239134,232787,225637,212324,183958,158223,144542,126737,113143,105571,99566,16674,12783,7117,
净资产收益率加权(%),7.05,3.18,7.92,14.16,15.31,12.97,14.61,13.27,8.07,9.8,38.29,26.42,35.22,29.57,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
