报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,2008-12-31,2007-12-31,2006-12-31,2005-12-31,2004-12-31,2003-12-31,2002-12-31,2001-12-31,2000-12-31,1999-12-31,1998-12-31,1997-12-31,1996-12-31,1995-12-31,1994-12-31,1993-12-31,
基本每股收益(元),0.1,0.12,0.18,0.13,0.12,0.11,0.07,0.06,0.01,-0.2,0.01,0.08,0.1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
每股净资产(元),--,--,--,--,--,--,--,--,1.31,1.3,1.5,1.64,1.72,1.75,1.75,1.98,2.22,2.45,2.56,2.68,2.48,2.42,2.17,1.95,1.81,1.93,1.72,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,--,--,--,0.3,0.44,0.15,-0.45,0.31,0.44,0.53,0.19,0.57,0.27,0.55,0.42,-0.26,0.28,--,--,--,--,--,
主营业务收入(万元),86002,73394,121384,92477,52286,47299,46420,61427,27143,24066,43875,50441,43989,40811,37751,28164,24151,20496,18679,16979,15252,12289,10249,8553,6569,3848,3064,
主营业务利润(万元),13718,13132,16451,17406,15334,7480,9428,10354,1523,-1904,5247,6815,6427,9274,8015,7783,6783,5634,4776,4168,4555,4388,2924,2719,1740,1241,967,
营业利润(万元),6249,7787,11058,10302,5529,3637,3670,3337,-4530,-12059,-352,-158,2789,2516,2380,3514,2739,1467,133,1140,1645,3199,2940,2787,1735,0,974,
投资收益(万元),659,1545,1550,1136,281,2037,401,299,17,666,1341,1097,1595,72,219,251,707,496,1610,1703,325,299,264,18,54,10,41,
营业外收支净额(万元),96,-49,-85,1362,1870,575,125,331,6207,5312,1035,2943,--,-33,106,-621,-12,-36,250,-34,-5,0,0,0,0,15,0,
利润总额(万元),6345,7738,10973,11664,7399,4212,3794,3668,1677,-6748,683,2785,3839,3020,2892,3184,3588,2047,1993,2886,2340,3618,3151,2800,1821,1267,977,
净利润(万元),3415,4303,6389,4712,4122,3829,2612,1974,367,-7072,394,2533,2991,2544,2375,2724,2989,1686,1596,2563,1948,3165,2765,2451,1598,1075,941,
净利润(扣除非经常性损益后)(万元),2954,2889,6215,3196,1953,2066,2304,1452,-5830,-6915,381,318,1785,2057,1450,2180,2347,1691,841,1965,1630,--,--,--,--,--,0,
经营活动产生的现金流量净额(万元),-1867,-29146,-21753,18963,63874,-54419,25597,3624,10471,15554,5343,-14522,8947,11538,12649,3796,9516,3679,7007,5365,-3228,3561,--,--,--,--,--,
现金及现金等价物净增加额(万元),32754,-11713,-21113,-13028,46941,2134,-3541,1873,-22001,25396,-153,-15354,18077,273,-3078,-263,2842,-5114,7806,2037,-1360,-4990,--,--,--,--,--,
总资产(万元),257445,193035,209709,254936,251379,198937,117150,136061,133396,143677,103372,107305,95351,80459,82239,76425,66517,54064,53817,53685,49659,40887,37469,26765,20835,14555,10826,
流动资产(万元),207796,146433,160004,207666,199841,137625,52838,78725,79317,87215,44695,42434,33706,18871,21265,29833,14287,--,--,0,0,6358,13360,4331,5565,3182,3992,
总负债(万元),169835,110443,132294,184700,185871,141851,64300,85286,80667,92231,44852,49163,45019,34246,39978,36000,28987,19919,21401,19780,18317,10302,10049,10294,8117,4871,2214,
流动负债(万元),141939,107568,129319,180700,184982,95258,64175,84111,80439,69339,41190,46613,41061,32249,36622,35677,25738,--,--,0,0,3396,8782,4161,4642,1390,535,
股东权益不含少数股东权益(万元),82071,74095,69792,63403,58691,54568,50739,48127,46152,45785,52857,52463,49930,46212,42092,39717,36993,34004,32319,33905,31342,30585,27420,16471,12719,9684,8611,
净资产收益率加权(%),4.25,5.98,9.59,7.72,7.28,7.27,5.28,4.19,0.8,-14.34,0.75,4.95,6.17,5.87,5.81,7.1,8.42,5.08,4.96,7.86,0,10.91,--,0,0,0,0,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
