报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.34,0.76,0.33,0.48,0.8,2.28,1.81,1.6,0.92,0.79,--,
每股净资产(元),--,--,--,--,--,9.21,5.51,4.18,2.58,1.36,--,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,2.34,2.68,2.04,1.07,--,--,
主营业务收入(万元),218057,198673,154739,116600,101354,107947,72977,62373,41528,26456,15544,
主营业务利润(万元),67575,74424,55270,39902,32745,35411,25657,22251,13469,10174,4850,
营业利润(万元),12446,27372,11204,17247,14375,17826,12867,11546,6425,5346,1915,
投资收益(万元),191,148,109,166,739,384,5,--,--,6,--,
营业外收支净额(万元),-2,-42,561,652,284,410,489,161,91,-68,3,
利润总额(万元),12443,27330,11765,17899,14659,18236,13356,11708,6516,5277,1919,
净利润(万元),10725,24062,10600,15135,12553,15884,11431,10118,5792,4724,1725,
净利润(扣除非经常性损益后)(万元),9079,23102,8894,14383,11707,15209,11011,9981,5521,4572,1624,
经营活动产生的现金流量净额(万元),29852,23258,18716,7086,-2374,18756,16936,12865,6765,4309,4894,
现金及现金等价物净增加额(万元),10220,24565,-22385,3144,12641,16245,-6638,9089,3298,2392,3780,
总资产(万元),223990,211540,179918,164761,131714,123687,66242,47021,27683,16704,11805,
流动资产(万元),166806,149726,118466,110287,89437,91665,49593,38387,21521,13825,10575,
总负债(万元),96350,84368,75146,66479,45431,49932,31458,20639,11419,8532,5957,
流动负债(万元),95500,83759,75052,66399,41633,44328,31358,20639,11419,8532,5957,
股东权益不含少数股东权益(万元),127902,127074,104232,97431,85641,73755,34784,26382,16264,8172,5848,
净资产收益率加权(%),8.29,20.9,10.51,16.56,15.07,31.17,38.99,47.45,43.96,62.49,36.14,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
