报告日期,2019-12-31,2018-12-31,2017-12-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,2010-12-31,2009-12-31,
基本每股收益(元),0.22,0.32,0.3,0.29,0.88,3.11,2.68,1.38,0.79,--,--,
每股净资产(元),--,--,--,--,--,14.63,6.76,4.08,2.83,2.6,1.81,
每股经营活动产生的现金流量净额(元),--,--,--,--,--,2.9,2.13,1.81,0.61,-0.44,-0.15,
主营业务收入(万元),93962,107178,110305,88943,91160,108043,84582,60505,33957,21498,13662,
主营业务利润(万元),35324,39610,42100,35518,35572,42751,33233,22252,14225,8997,6021,
营业利润(万元),8231,13504,11559,9703,14464,24792,17975,10217,6311,4272,1876,
投资收益(万元),2417,2506,2820,943,3052,13,--,--,--,--,--,
营业外收支净额(万元),1580,1827,993,3686,5216,3799,5229,2021,677,267,244,
利润总额(万元),9811,15331,12552,13388,19681,28591,23204,12238,6987,4538,2120,
净利润(万元),9023,13327,12517,11959,18358,26437,20118,10334,5891,3866,1755,
净利润(扣除非经常性损益后)(万元),4728,9466,11688,10894,15199,25680,19009,8998,5327,3747,1624,
经营活动产生的现金流量净额(万元),11916,815,10294,9883,10552,27525,15953,13577,4538,-2787,-618,
现金及现金等价物净增加额(万元),-15873,7423,-22461,28103,-44061,62795,13655,11931,4334,2434,338,
总资产(万元),200480,201263,196954,181290,175407,163290,63817,36099,27315,21394,10154,
流动资产(万元),176356,177566,178020,168739,163712,153945,63073,35566,26766,21017,10024,
总负债(万元),15752,25076,30926,22400,23020,21803,13117,5517,6068,5037,2842,
流动负债(万元),14975,23884,21328,20662,21052,19258,12151,5217,5768,4977,2842,
股东权益不含少数股东权益(万元),183414,175126,165393,157062,150099,138985,50700,30582,21248,16357,7313,
净资产收益率加权(%),5.01,7.79,7.78,7.81,12.65,27.87,49.5,39.12,30.92,36.22,30.99,
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
		
